customer_id,region,age_group,gender,last_order_date,total_orders,days_inactive,churn_status
13577,Europe,35-44,Male,2011-11-14,11,25,Active
13835,Europe,35-44,Female,2011-11-14,7,25,Active
14494,Europe,25-34,Female,2011-11-14,3,25,Active
14530,Europe,25-34,Male,2011-11-14,16,25,Active
14680,Europe,18-24,Female,2011-11-14,58,25,Active
14684,Europe,35-44,Male,2011-11-14,6,25,Active
14862,Europe,35-44,Male,2011-11-14,2,25,Active
14902,Europe,35-44,Female,2011-11-14,3,25,Active
14953,Europe,45-54,Female,2011-11-14,4,25,Active
15050,Europe,45-54,Female,2011-11-14,5,25,Active
15058,Europe,25-34,Female,2011-11-14,16,25,Active
15125,Europe,18-24,Female,2011-11-14,24,25,Active
15168,Europe,35-44,Female,2011-11-14,1,25,Active
15203,Europe,45-54,Female,2011-11-14,15,25,Active
15291,Europe,25-34,Female,2011-11-14,39,25,Active
15365,Europe,35-44,Female,2011-11-14,13,25,Active
15458,Europe,18-24,Female,2011-11-14,2,25,Active
15532,Europe,35-44,Male,2011-11-14,10,25,Active
15660,Europe,18-24,Female,2011-11-14,15,25,Active
15681,Europe,35-44,Female,2011-11-14,14,25,Active
15781,Europe,18-24,Female,2011-11-14,3,25,Active
15863,Europe,35-44,Female,2011-11-14,5,25,Active
16207,Europe,55+,Female,2011-11-14,1,25,Active
16303,Europe,45-54,Female,2011-11-14,7,25,Active
16478,Europe,25-34,Female,2011-11-14,3,25,Active
16504,Europe,18-24,Female,2011-11-14,1,25,Active
16519,Europe,35-44,Female,2011-11-14,4,25,Active
16936,Europe,35-44,Other,2011-11-14,2,25,Active
17044,Europe,35-44,Female,2011-11-14,12,25,Active
17081,Europe,35-44,Female,2011-11-14,6,25,Active
17235,Europe,55+,Male,2011-11-14,8,25,Active
17538,Europe,45-54,Female,2011-11-14,1,25,Active
17652,Europe,25-34,Female,2011-11-14,12,25,Active
17658,Europe,25-34,Female,2011-11-14,2,25,Active
17663,Europe,45-54,Female,2011-11-14,17,25,Active
17793,Europe,25-34,Male,2011-11-14,1,25,Active
18082,Europe,45-54,Female,2011-11-14,1,25,Active
18117,Europe,55+,Male,2011-11-14,1,25,Active
18211,Europe,35-44,Female,2011-11-14,5,25,Active
18263,Europe,25-34,Female,2011-11-14,3,25,Active
12415,Asia-Pacific,45-54,Female,2011-11-15,24,24,Active
12676,Europe,25-34,Female,2011-11-15,10,24,Active
12883,Europe,18-24,Female,2011-11-15,4,24,Active
12890,Europe,55+,Female,2011-11-15,2,24,Active
12933,Europe,25-34,Female,2011-11-15,8,24,Active
13058,Europe,35-44,Female,2011-11-15,3,24,Active
13066,Europe,25-34,Female,2011-11-15,2,24,Active
13236,Europe,45-54,Male,2011-11-15,2,24,Active
13410,Europe,25-34,Male,2011-11-15,9,24,Active
13455,Europe,25-34,Male,2011-11-15,6,24,Active
13614,Europe,45-54,Female,2011-11-15,6,24,Active
13632,Europe,25-34,Male,2011-11-15,8,24,Active
13692,Europe,25-34,Male,2011-11-15,5,24,Active
13735,Europe,35-44,Female,2011-11-15,13,24,Active
13846,Europe,45-54,Female,2011-11-15,4,24,Active
14522,Europe,45-54,Female,2011-11-15,8,24,Active
14533,Europe,25-34,Male,2011-11-15,11,24,Active
14544,Europe,35-44,Male,2011-11-15,3,24,Active
14640,Europe,35-44,Female,2011-11-15,10,24,Active
14666,Europe,18-24,Female,2011-11-15,1,24,Active
14714,Europe,18-24,Female,2011-11-15,4,24,Active
14715,Europe,35-44,Female,2011-11-15,8,24,Active
14725,Europe,18-24,Female,2011-11-15,4,24,Active
14853,Europe,25-34,Male,2011-11-15,5,24,Active
15419,Europe,35-44,Female,2011-11-15,1,24,Active
15524,Europe,18-24,Male,2011-11-15,2,24,Active
15556,Europe,25-34,Female,2011-11-15,1,24,Active
15582,Europe,35-44,Male,2011-11-15,3,24,Active
15679,Europe,45-54,Female,2011-11-15,4,24,Active
15720,Europe,35-44,Female,2011-11-15,2,24,Active
15758,Europe,25-34,Female,2011-11-15,1,24,Active
15955,Europe,35-44,Female,2011-11-15,22,24,Active
15981,Europe,35-44,Male,2011-11-15,21,24,Active
16240,Europe,25-34,Female,2011-11-15,2,24,Active
16341,Europe,25-34,Female,2011-11-15,7,24,Active
16423,Europe,25-34,Male,2011-11-15,1,24,Active
16557,Europe,25-34,Female,2011-11-15,2,24,Active
17153,Europe,55+,Female,2011-11-15,1,24,Active
17220,Europe,25-34,Female,2011-11-15,21,24,Active
17314,Europe,25-34,Male,2011-11-15,17,24,Active
17357,Europe,35-44,Male,2011-11-15,2,24,Active
17510,Europe,35-44,Female,2011-11-15,2,24,Active
17540,Europe,35-44,Male,2011-11-15,6,24,Active
17564,Europe,35-44,Female,2011-11-15,3,24,Active
17777,Europe,35-44,Female,2011-11-15,3,24,Active
17974,Europe,25-34,Female,2011-11-15,6,24,Active
18043,Europe,35-44,Female,2011-11-15,3,24,Active
18123,Europe,25-34,Female,2011-11-15,3,24,Active
18181,Europe,35-44,Male,2011-11-15,5,24,Active
18259,Europe,25-34,Female,2011-11-15,7,24,Active
12500,Europe,25-34,Female,2011-11-16,18,23,Active
12626,Europe,35-44,Female,2011-11-16,9,23,Active
12640,Europe,35-44,Female,2011-11-16,3,23,Active
12731,Europe,18-24,Female,2011-11-16,17,23,Active
12910,Europe,45-54,Female,2011-11-16,13,23,Active
12991,Europe,25-34,Female,2011-11-16,3,23,Active
12993,Europe,35-44,Male,2011-11-16,8,23,Active
13131,Europe,25-34,Female,2011-11-16,7,23,Active
13285,Europe,35-44,Female,2011-11-16,6,23,Active
13447,Europe,55+,Female,2011-11-16,3,23,Active
13449,Europe,18-24,Male,2011-11-16,1,23,Active
13500,Europe,35-44,Male,2011-11-16,4,23,Active
13575,Europe,45-54,Male,2011-11-16,5,23,Active
13629,Europe,35-44,Female,2011-11-16,19,23,Active
13816,Europe,35-44,Other,2011-11-16,2,23,Active
13894,Europe,18-24,Female,2011-11-16,3,23,Active
13926,Europe,35-44,Female,2011-11-16,1,23,Active
13939,Europe,45-54,Female,2011-11-16,7,23,Active
14057,Europe,35-44,Male,2011-11-16,22,23,Active
14286,Europe,25-34,Female,2011-11-16,7,23,Active
14426,Europe,25-34,Male,2011-11-16,17,23,Active
14507,Europe,55+,Male,2011-11-16,11,23,Active
14626,Europe,55+,Female,2011-11-16,11,23,Active
14851,Europe,35-44,Male,2011-11-16,3,23,Active
14898,Europe,55+,Female,2011-11-16,14,23,Active
14948,Europe,55+,Female,2011-11-16,6,23,Active
15051,Europe,25-34,Male,2011-11-16,9,23,Active
15110,Europe,55+,Female,2011-11-16,6,23,Active
15269,Europe,35-44,Female,2011-11-16,3,23,Active
15432,Europe,25-34,Female,2011-11-16,2,23,Active
15584,Europe,25-34,Female,2011-11-16,6,23,Active
15805,Europe,45-54,Male,2011-11-16,30,23,Active
15900,Europe,25-34,Female,2011-11-16,4,23,Active
15967,Europe,45-54,Female,2011-11-16,12,23,Active
16008,Europe,25-34,Male,2011-11-16,15,23,Active
16085,Europe,25-34,Female,2011-11-16,12,23,Active
16204,Europe,25-34,Female,2011-11-16,3,23,Active
16245,Europe,55+,Female,2011-11-16,3,23,Active
16469,Europe,25-34,Female,2011-11-16,5,23,Active
16669,Europe,35-44,Female,2011-11-16,2,23,Active
16717,Europe,45-54,Female,2011-11-16,14,23,Active
16804,Europe,35-44,Female,2011-11-16,3,23,Active
16809,Europe,25-34,Female,2011-11-16,9,23,Active
16855,Europe,45-54,Female,2011-11-16,2,23,Active
16916,Europe,35-44,Female,2011-11-16,4,23,Active
16999,Europe,25-34,Male,2011-11-16,2,23,Active
17198,Europe,25-34,Male,2011-11-16,3,23,Active
17368,Europe,45-54,Male,2011-11-16,14,23,Active
17377,Europe,35-44,Male,2011-11-16,78,23,Active
17549,Europe,35-44,Male,2011-11-16,2,23,Active
17596,Europe,45-54,Male,2011-11-16,13,23,Active
17680,Europe,35-44,Male,2011-11-16,3,23,Active
17896,Europe,25-34,Female,2011-11-16,1,23,Active
18006,Europe,45-54,Female,2011-11-16,4,23,Active
18059,Europe,18-24,Male,2011-11-16,3,23,Active
18075,Europe,35-44,Male,2011-11-16,20,23,Active
18167,Europe,35-44,Male,2011-11-16,3,23,Active
18246,Europe,55+,Male,2011-11-16,3,23,Active
12356,Europe,18-24,Female,2011-11-17,6,22,Active
12406,Europe,18-24,Male,2011-11-17,5,22,Active
12445,Europe,35-44,Female,2011-11-17,2,22,Active
12449,Europe,35-44,Female,2011-11-17,5,22,Active
12477,Europe,18-24,Female,2011-11-17,9,22,Active
12481,Europe,25-34,Female,2011-11-17,14,22,Active
12539,Europe,18-24,Female,2011-11-17,7,22,Active
12567,Europe,45-54,Male,2011-11-17,15,22,Active
12610,Europe,35-44,Female,2011-11-17,4,22,Active
12647,Europe,25-34,Female,2011-11-17,35,22,Active
12753,Asia-Pacific,45-54,Female,2011-11-17,6,22,Active
12847,Europe,25-34,Female,2011-11-17,2,22,Active
12997,Europe,18-24,Female,2011-11-17,8,22,Active
13028,Europe,55+,Female,2011-11-17,2,22,Active
13138,Europe,35-44,Male,2011-11-17,7,22,Active
13160,Europe,25-34,Female,2011-11-17,1,22,Active
13308,Europe,25-34,Female,2011-11-17,4,22,Active
13313,Europe,35-44,Female,2011-11-17,12,22,Active
13815,Europe,18-24,Female,2011-11-17,8,22,Active
13828,Europe,18-24,Female,2011-11-17,1,22,Active
13871,Europe,35-44,Female,2011-11-17,17,22,Active
14034,Europe,35-44,Female,2011-11-17,3,22,Active
14112,Europe,35-44,Female,2011-11-17,13,22,Active
14234,Europe,35-44,Female,2011-11-17,4,22,Active
14332,Europe,25-34,Female,2011-11-17,5,22,Active
14362,Europe,25-34,Male,2011-11-17,1,22,Active
14416,Europe,55+,Female,2011-11-17,2,22,Active
14508,Europe,35-44,Male,2011-11-17,5,22,Active
15081,Europe,35-44,Male,2011-11-17,12,22,Active
15124,Europe,35-44,Female,2011-11-17,4,22,Active
15267,Europe,25-34,Female,2011-11-17,5,22,Active
15287,Europe,35-44,Female,2011-11-17,5,22,Active
15435,Europe,18-24,Male,2011-11-17,1,22,Active
15489,Europe,25-34,Male,2011-11-17,8,22,Active
15506,Europe,35-44,Female,2011-11-17,6,22,Active
15529,Europe,55+,Male,2011-11-17,12,22,Active
15563,Europe,55+,Male,2011-11-17,6,22,Active
15657,Europe,25-34,Female,2011-11-17,1,22,Active
15811,Europe,25-34,Male,2011-11-17,7,22,Active
15864,Europe,35-44,Male,2011-11-17,7,22,Active
15983,Europe,45-54,Female,2011-11-17,8,22,Active
16009,Europe,45-54,Female,2011-11-17,4,22,Active
16042,Europe,25-34,Female,2011-11-17,8,22,Active
16070,Europe,45-54,Female,2011-11-17,2,22,Active
16186,Europe,25-34,Male,2011-11-17,26,22,Active
16298,Europe,45-54,Male,2011-11-17,7,22,Active
16531,Europe,35-44,Female,2011-11-17,11,22,Active
16638,Europe,25-34,Other,2011-11-17,15,22,Active
16656,Europe,25-34,Male,2011-11-17,30,22,Active
16869,Europe,18-24,Male,2011-11-17,4,22,Active
16871,Europe,25-34,Other,2011-11-17,6,22,Active
17080,Europe,35-44,Male,2011-11-17,7,22,Active
17095,Europe,18-24,Female,2011-11-17,7,22,Active
17147,Europe,45-54,Female,2011-11-17,9,22,Active
17330,Europe,55+,Female,2011-11-17,4,22,Active
17397,Europe,25-34,Female,2011-11-17,3,22,Active
17461,Europe,55+,Male,2011-11-17,3,22,Active
17613,Europe,35-44,Male,2011-11-17,14,22,Active
17716,Europe,45-54,Male,2011-11-17,24,22,Active
17797,Europe,55+,Female,2011-11-17,8,22,Active
17799,Europe,25-34,Female,2011-11-17,20,22,Active
17828,Europe,18-24,Male,2011-11-17,4,22,Active
17985,Europe,25-34,Male,2011-11-17,1,22,Active
18221,Europe,25-34,Female,2011-11-17,6,22,Active
12380,Europe,55+,Male,2011-11-18,8,21,Active
12391,Europe,25-34,Female,2011-11-18,6,21,Active
12427,Europe,25-34,Female,2011-11-18,3,21,Active
12444,Europe,35-44,Male,2011-11-18,5,21,Active
12498,Europe,25-34,Male,2011-11-18,3,21,Active
12578,Europe,25-34,Female,2011-11-18,4,21,Active
12603,Europe,45-54,Female,2011-11-18,1,21,Active
12618,Europe,35-44,Male,2011-11-18,1,21,Active
12931,Europe,45-54,Male,2011-11-18,57,21,Active
13094,Europe,25-34,Male,2011-11-18,13,21,Active
13117,Europe,55+,Male,2011-11-18,18,21,Active
13171,Europe,25-34,Male,2011-11-18,3,21,Active
13516,Europe,35-44,Female,2011-11-18,4,21,Active
13880,Europe,35-44,Male,2011-11-18,17,21,Active
13941,Europe,35-44,Male,2011-11-18,15,21,Active
13960,Europe,25-34,Female,2011-11-18,2,21,Active
13962,Europe,25-34,Male,2011-11-18,3,21,Active
14285,Europe,25-34,Female,2011-11-18,8,21,Active
14342,Europe,25-34,Female,2011-11-18,6,21,Active
14434,Europe,35-44,Female,2011-11-18,6,21,Active
14593,Europe,45-54,Female,2011-11-18,12,21,Active
14641,Europe,25-34,Female,2011-11-18,1,21,Active
14793,Europe,55+,Female,2011-11-18,2,21,Active
14820,Europe,55+,Female,2011-11-18,9,21,Active
14849,Europe,55+,Female,2011-11-18,43,21,Active
14903,Europe,35-44,Male,2011-11-18,5,21,Active
15088,Europe,35-44,Female,2011-11-18,2,21,Active
15368,Europe,45-54,Female,2011-11-18,2,21,Active
15494,Europe,25-34,Female,2011-11-18,5,21,Active
15530,Europe,35-44,Female,2011-11-18,5,21,Active
15933,Europe,45-54,Female,2011-11-18,3,21,Active
16134,Europe,25-34,Female,2011-11-18,5,21,Active
16279,Europe,25-34,Male,2011-11-18,9,21,Active
16293,Europe,55+,Female,2011-11-18,15,21,Active
16350,Europe,18-24,Female,2011-11-18,9,21,Active
16414,Europe,25-34,Female,2011-11-18,5,21,Active
16463,Europe,18-24,Female,2011-11-18,4,21,Active
16511,Europe,25-34,Male,2011-11-18,6,21,Active
16924,Europe,55+,Male,2011-11-18,3,21,Active
16945,Europe,25-34,Male,2011-11-18,33,21,Active
17063,Europe,45-54,Female,2011-11-18,13,21,Active
17159,Europe,35-44,Female,2011-11-18,5,21,Active
17163,Europe,55+,Female,2011-11-18,4,21,Active
17286,Europe,25-34,Female,2011-11-18,3,21,Active
17301,Europe,35-44,Female,2011-11-18,2,21,Active
17621,Europe,25-34,Female,2011-11-18,6,21,Active
17650,Europe,25-34,Female,2011-11-18,1,21,Active
17760,Europe,35-44,Male,2011-11-18,6,21,Active
17779,Europe,25-34,Female,2011-11-18,3,21,Active
17888,Europe,25-34,Male,2011-11-18,25,21,Active
17904,Europe,25-34,Male,2011-11-18,1,21,Active
17961,Europe,18-24,Female,2011-11-18,100,21,Active
18034,Europe,45-54,Female,2011-11-18,3,21,Active
18061,Europe,35-44,Male,2011-11-18,28,21,Active
12395,Europe,35-44,Female,2011-11-20,15,19,Active
12523,Europe,35-44,Female,2011-11-20,23,19,Active
12540,Europe,55+,Male,2011-11-20,32,19,Active
12597,Europe,35-44,Male,2011-11-20,4,19,Active
12702,Europe,35-44,Male,2011-11-20,1,19,Active
12778,Europe,18-24,Female,2011-11-20,9,19,Active
13118,Europe,45-54,Female,2011-11-20,9,19,Active
13142,Europe,25-34,Male,2011-11-20,1,19,Active
13200,Europe,35-44,Female,2011-11-20,4,19,Active
13212,Europe,55+,Male,2011-11-20,3,19,Active
13427,Europe,35-44,Female,2011-11-20,6,19,Active
13565,Europe,45-54,Female,2011-11-20,3,19,Active
13832,Europe,25-34,Female,2011-11-20,2,19,Active
13988,Europe,25-34,Male,2011-11-20,8,19,Active
14052,Europe,25-34,Female,2011-11-20,2,19,Active
14116,Europe,45-54,Male,2011-11-20,5,19,Active
14157,Europe,18-24,Other,2011-11-20,5,19,Active
14159,Europe,35-44,Female,2011-11-20,20,19,Active
14359,Europe,35-44,Female,2011-11-20,3,19,Active
14477,Europe,25-34,Male,2011-11-20,7,19,Active
14502,Europe,55+,Female,2011-11-20,11,19,Active
14525,Europe,45-54,Female,2011-11-20,17,19,Active
14553,Europe,35-44,Female,2011-11-20,9,19,Active
14595,Europe,18-24,Female,2011-11-20,8,19,Active
14664,Europe,25-34,Male,2011-11-20,2,19,Active
14704,Europe,45-54,Male,2011-11-20,9,19,Active
14860,Europe,55+,Male,2011-11-20,1,19,Active
14881,Europe,45-54,Male,2011-11-20,1,19,Active
14950,Europe,25-34,Female,2011-11-20,1,19,Active
14984,Europe,45-54,Female,2011-11-20,6,19,Active
15044,Europe,25-34,Female,2011-11-20,32,19,Active
15426,Europe,35-44,Female,2011-11-20,9,19,Active
15465,Europe,25-34,Female,2011-11-20,32,19,Active
15533,Europe,45-54,Female,2011-11-20,3,19,Active
15745,Europe,25-34,Female,2011-11-20,4,19,Active
15850,Europe,18-24,Male,2011-11-20,6,19,Active
15906,Europe,55+,Female,2011-11-20,10,19,Active
15919,Europe,25-34,Male,2011-11-20,2,19,Active
15963,Europe,45-54,Female,2011-11-20,2,19,Active
15988,Europe,35-44,Male,2011-11-20,3,19,Active
16212,Europe,35-44,Male,2011-11-20,4,19,Active
16399,Europe,25-34,Female,2011-11-20,3,19,Active
16411,Europe,25-34,Female,2011-11-20,4,19,Active
16464,Europe,45-54,Female,2011-11-20,3,19,Active
16506,Europe,25-34,Male,2011-11-20,2,19,Active
16533,Europe,55+,Female,2011-11-20,3,19,Active
16666,Europe,25-34,Female,2011-11-20,2,19,Active
16710,Europe,25-34,Male,2011-11-20,22,19,Active
16762,Europe,35-44,Female,2011-11-20,3,19,Active
16784,Europe,25-34,Female,2011-11-20,5,19,Active
17384,Europe,35-44,Male,2011-11-20,3,19,Active
17387,Europe,45-54,Female,2011-11-20,2,19,Active
17425,Europe,25-34,Male,2011-11-20,2,19,Active
17555,Europe,45-54,Male,2011-11-20,5,19,Active
17561,Europe,25-34,Male,2011-11-20,4,19,Active
17636,Europe,45-54,Female,2011-11-20,1,19,Active
17738,Europe,25-34,Female,2011-11-20,13,19,Active
17758,Europe,18-24,Female,2011-11-20,12,19,Active
18040,Europe,35-44,Male,2011-11-20,2,19,Active
18110,Europe,18-24,Female,2011-11-20,2,19,Active
18127,Europe,35-44,Female,2011-11-20,4,19,Active
12349,Europe,35-44,Female,2011-11-21,3,18,Active
12462,Europe,35-44,Female,2011-11-21,2,18,Active
12504,Europe,25-34,Male,2011-11-21,4,18,Active
12658,Europe,55+,Female,2011-11-21,1,18,Active
12795,Europe,55+,Male,2011-11-21,1,18,Active
12904,Europe,35-44,Male,2011-11-21,2,18,Active
12984,Europe,45-54,Female,2011-11-21,1,18,Active
13167,Europe,35-44,Female,2011-11-21,5,18,Active
13189,Europe,25-34,Female,2011-11-21,2,18,Active
13246,Europe,35-44,Male,2011-11-21,11,18,Active
13282,Europe,35-44,Female,2011-11-21,4,18,Active
13430,Europe,45-54,Female,2011-11-21,2,18,Active
13673,Europe,55+,Female,2011-11-21,2,18,Active
13739,Europe,55+,Male,2011-11-21,2,18,Active
13823,Europe,35-44,Female,2011-11-21,7,18,Active
13862,Europe,25-34,Female,2011-11-21,9,18,Active
13971,Europe,25-34,Female,2011-11-21,14,18,Active
14030,Europe,55+,Female,2011-11-21,20,18,Active
14198,Europe,25-34,Female,2011-11-21,9,18,Active
14300,Europe,35-44,Female,2011-11-21,1,18,Active
14447,Europe,18-24,Female,2011-11-21,6,18,Active
14449,Europe,25-34,Female,2011-11-21,8,18,Active
14482,Europe,25-34,Female,2011-11-21,12,18,Active
14551,Europe,35-44,Male,2011-11-21,7,18,Active
14587,Europe,45-54,Female,2011-11-21,9,18,Active
14883,Europe,35-44,Female,2011-11-21,6,18,Active
15093,Europe,35-44,Female,2011-11-21,23,18,Active
15105,Europe,25-34,Female,2011-11-21,9,18,Active
15115,Europe,45-54,Female,2011-11-21,2,18,Active
15132,Europe,18-24,Female,2011-11-21,5,18,Active
15163,Europe,18-24,Male,2011-11-21,2,18,Active
15179,Europe,55+,Female,2011-11-21,13,18,Active
15527,Europe,45-54,Female,2011-11-21,23,18,Active
15567,Europe,35-44,Female,2011-11-21,1,18,Active
15645,Europe,45-54,Male,2011-11-21,3,18,Active
15671,Europe,45-54,Female,2011-11-21,7,18,Active
15676,Europe,45-54,Female,2011-11-21,3,18,Active
15738,Europe,35-44,Male,2011-11-21,41,18,Active
15857,Europe,35-44,Female,2011-11-21,2,18,Active
16139,Europe,35-44,Female,2011-11-21,5,18,Active
16366,Europe,18-24,Male,2011-11-21,4,18,Active
16369,Europe,25-34,Male,2011-11-21,7,18,Active
16406,Europe,35-44,Other,2011-11-21,3,18,Active
16713,Europe,18-24,Female,2011-11-21,32,18,Active
17010,Europe,35-44,Male,2011-11-21,1,18,Active
17100,Europe,25-34,Female,2011-11-21,2,18,Active
17227,Europe,55+,Female,2011-11-21,12,18,Active
17253,Europe,25-34,Female,2011-11-21,1,18,Active
17432,Europe,25-34,Female,2011-11-21,9,18,Active
17625,Europe,25-34,Female,2011-11-21,8,18,Active
17664,Europe,25-34,Male,2011-11-21,4,18,Active
18080,Europe,25-34,Female,2011-11-21,2,18,Active
12465,Europe,25-34,Male,2011-11-22,2,17,Active
12474,Europe,35-44,Female,2011-11-22,29,17,Active
12483,Europe,55+,Male,2011-11-22,19,17,Active
12586,Europe,45-54,Male,2011-11-22,4,17,Active
12656,Europe,35-44,Male,2011-11-22,8,17,Active
12775,Europe,45-54,Female,2011-11-22,7,17,Active
12920,Europe,18-24,Female,2011-11-22,4,17,Active
12936,Europe,25-34,Male,2011-11-22,4,17,Active
13238,Europe,18-24,Female,2011-11-22,6,17,Active
13247,Europe,25-34,Female,2011-11-22,4,17,Active
13268,Europe,25-34,Female,2011-11-22,10,17,Active
13322,Europe,18-24,Male,2011-11-22,1,17,Active
13363,Europe,55+,Male,2011-11-22,3,17,Active
13403,Europe,25-34,Female,2011-11-22,3,17,Active
13456,Europe,55+,Male,2011-11-22,6,17,Active
13488,Europe,25-34,Female,2011-11-22,23,17,Active
13499,Europe,45-54,Male,2011-11-22,5,17,Active
13569,Europe,25-34,Male,2011-11-22,4,17,Active
13681,Europe,45-54,Male,2011-11-22,4,17,Active
13940,Europe,35-44,Female,2011-11-22,4,17,Active
13986,Europe,35-44,Female,2011-11-22,1,17,Active
14297,Europe,25-34,Female,2011-11-22,4,17,Active
14329,Europe,25-34,Female,2011-11-22,15,17,Active
14424,Europe,35-44,Female,2011-11-22,1,17,Active
14467,Europe,35-44,Female,2011-11-22,12,17,Active
14505,Europe,55+,Female,2011-11-22,19,17,Active
14506,Europe,25-34,Male,2011-11-22,7,17,Active
14515,Europe,35-44,Male,2011-11-22,12,17,Active
14657,Europe,55+,Male,2011-11-22,6,17,Active
14768,Europe,25-34,Male,2011-11-22,2,17,Active
14834,Europe,25-34,Male,2011-11-22,7,17,Active
15106,Europe,25-34,Male,2011-11-22,5,17,Active
15116,Europe,35-44,Male,2011-11-22,4,17,Active
15150,Europe,55+,Female,2011-11-22,13,17,Active
15497,Europe,18-24,Female,2011-11-22,9,17,Active
15634,Europe,55+,Female,2011-11-22,2,17,Active
15699,Europe,35-44,Female,2011-11-22,1,17,Active
15845,Europe,35-44,Male,2011-11-22,11,17,Active
15965,Europe,25-34,Female,2011-11-22,13,17,Active
15971,Europe,45-54,Female,2011-11-22,18,17,Active
15977,Europe,25-34,Female,2011-11-22,2,17,Active
16107,Europe,45-54,Female,2011-11-22,7,17,Active
16128,Europe,25-34,Male,2011-11-22,11,17,Active
16164,Europe,35-44,Female,2011-11-22,3,17,Active
16261,Europe,35-44,Female,2011-11-22,6,17,Active
16311,Europe,25-34,Female,2011-11-22,2,17,Active
16330,Europe,45-54,Female,2011-11-22,7,17,Active
16352,Europe,25-34,Male,2011-11-22,2,17,Active
16365,Europe,25-34,Female,2011-11-22,15,17,Active
16422,Europe,35-44,Female,2011-11-22,108,17,Active
16532,Europe,35-44,Female,2011-11-22,5,17,Active
16607,Europe,25-34,Male,2011-11-22,25,17,Active
16633,Europe,35-44,Other,2011-11-22,6,17,Active
16655,Europe,35-44,Female,2011-11-22,13,17,Active
16722,Europe,45-54,Female,2011-11-22,22,17,Active
16748,Europe,18-24,Female,2011-11-22,14,17,Active
16956,Europe,35-44,Female,2011-11-22,1,17,Active
16985,Europe,45-54,Female,2011-11-22,23,17,Active
17073,Europe,25-34,Female,2011-11-22,4,17,Active
17075,Europe,45-54,Female,2011-11-22,10,17,Active
17155,Europe,25-34,Male,2011-11-22,7,17,Active
17297,Europe,35-44,Female,2011-11-22,1,17,Active
17324,Europe,55+,Male,2011-11-22,12,17,Active
17338,Europe,45-54,Male,2011-11-22,17,17,Active
17360,Europe,25-34,Female,2011-11-22,6,17,Active
17371,Europe,18-24,Other,2011-11-22,6,17,Active
17453,Europe,25-34,Female,2011-11-22,2,17,Active
17500,Europe,35-44,Female,2011-11-22,3,17,Active
17519,Europe,18-24,Male,2011-11-22,15,17,Active
17600,Europe,18-24,Female,2011-11-22,1,17,Active
17659,Europe,35-44,Female,2011-11-22,14,17,Active
17759,Europe,25-34,Male,2011-11-22,5,17,Active
18139,Europe,55+,Male,2011-11-22,6,17,Active
18249,Europe,18-24,Male,2011-11-22,1,17,Active
12452,Europe,55+,Female,2011-11-23,1,16,Active
12557,Europe,35-44,Female,2011-11-23,8,16,Active
12619,Europe,45-54,Female,2011-11-23,9,16,Active
12948,Europe,35-44,Female,2011-11-23,9,16,Active
13018,Europe,55+,Female,2011-11-23,35,16,Active
13139,Europe,35-44,Female,2011-11-23,8,16,Active
13174,Europe,35-44,Female,2011-11-23,11,16,Active
13350,Europe,35-44,Male,2011-11-23,2,16,Active
13448,Europe,45-54,Female,2011-11-23,12,16,Active
13502,Europe,25-34,Female,2011-11-23,5,16,Active
13644,Europe,18-24,Female,2011-11-23,4,16,Active
13650,Europe,35-44,Male,2011-11-23,10,16,Active
13742,Europe,55+,Female,2011-11-23,12,16,Active
13831,Europe,35-44,Male,2011-11-23,18,16,Active
13899,Europe,25-34,Female,2011-11-23,2,16,Active
14020,Europe,45-54,Female,2011-11-23,4,16,Active
14049,Europe,45-54,Female,2011-11-23,13,16,Active
14099,Europe,35-44,Male,2011-11-23,20,16,Active
14205,Europe,45-54,Female,2011-11-23,9,16,Active
14334,Europe,45-54,Male,2011-11-23,12,16,Active
14335,Europe,55+,Male,2011-11-23,2,16,Active
14336,Europe,55+,Female,2011-11-23,4,16,Active
14581,Europe,35-44,Female,2011-11-23,2,16,Active
14675,Europe,25-34,Female,2011-11-23,2,16,Active
14733,Europe,35-44,Female,2011-11-23,15,16,Active
14744,Europe,35-44,Female,2011-11-23,14,16,Active
14790,Europe,35-44,Female,2011-11-23,10,16,Active
14912,Europe,25-34,Female,2011-11-23,5,16,Active
15253,Europe,25-34,Male,2011-11-23,8,16,Active
15393,Europe,25-34,Female,2011-11-23,5,16,Active
15398,Europe,45-54,Female,2011-11-23,2,16,Active
15727,Europe,35-44,Male,2011-11-23,15,16,Active
15743,Europe,25-34,Female,2011-11-23,4,16,Active
15814,Europe,45-54,Female,2011-11-23,6,16,Active
15901,Europe,45-54,Male,2011-11-23,6,16,Active
15916,Europe,45-54,Male,2011-11-23,13,16,Active
15949,Europe,35-44,Male,2011-11-23,2,16,Active
16020,Europe,45-54,Female,2011-11-23,3,16,Active
16057,Europe,25-34,Female,2011-11-23,10,16,Active
16066,Europe,18-24,Female,2011-11-23,5,16,Active
16079,Europe,25-34,Other,2011-11-23,3,16,Active
16185,Europe,55+,Female,2011-11-23,3,16,Active
16255,Europe,45-54,Female,2011-11-23,15,16,Active
16343,Europe,35-44,Female,2011-11-23,3,16,Active
16653,Europe,25-34,Male,2011-11-23,2,16,Active
16660,Europe,35-44,Female,2011-11-23,7,16,Active
16670,Europe,25-34,Female,2011-11-23,20,16,Active
