customer_id,total_orders,total_spend,aov,first_order,last_order,active_days
13343,1,353.43,353.43,2011-06-15,2011-06-15,0
14804,1,353.27,353.27,2011-12-01,2011-12-01,0
16382,2,353.1,176.55,2010-06-07,2010-10-27,142
16690,4,353.03,88.26,2010-09-14,2011-09-28,379
17780,3,352.91,117.64,2010-01-24,2010-02-10,17
17196,1,352.9,352.9,2010-10-08,2010-10-08,0
13765,1,352.82,352.82,2010-02-24,2010-02-24,0
16857,1,352.8,352.8,2010-09-23,2010-09-23,0
16192,1,351.3,351.3,2009-12-04,2009-12-04,0
13923,1,351.13,351.13,2011-10-17,2011-10-17,0
16263,1,351.01,351.01,2010-10-12,2010-10-12,0
12796,1,351.0,351.0,2010-03-21,2010-03-21,0
14252,1,350.99,350.99,2010-11-23,2010-11-23,0
13332,1,350.9,350.9,2011-11-25,2011-11-25,0
13281,1,350.85,350.85,2010-09-26,2010-09-26,0
17835,3,350.64,116.88,2011-11-16,2011-12-07,21
17795,2,350.39,175.19,2011-03-20,2011-06-13,85
16476,1,350.35,350.35,2010-10-04,2010-10-04,0
13670,1,349.7,349.7,2011-09-25,2011-09-25,0
12498,3,349.7,116.57,2011-10-13,2011-11-18,36
13887,1,349.55,349.55,2011-05-19,2011-05-19,0
13550,1,349.51,349.51,2010-11-21,2010-11-21,0
18090,1,349.4,349.4,2010-10-14,2010-10-14,0
18250,1,349.27,349.27,2011-02-02,2011-02-02,0
14545,1,349.25,349.25,2010-02-03,2010-02-03,0
13790,1,348.8,348.8,2011-12-05,2011-12-05,0
17577,2,348.75,174.38,2010-02-09,2010-03-04,23
15334,3,348.72,116.24,2011-06-19,2011-07-06,17
15282,1,348.59,348.59,2010-05-18,2010-05-18,0
12452,1,348.57,348.57,2011-11-23,2011-11-23,0
13187,4,348.01,87.0,2010-03-25,2011-01-06,287
17668,2,347.75,173.88,2011-11-01,2011-12-08,37
15085,1,347.54,347.54,2009-12-10,2009-12-10,0
16006,2,347.17,173.59,2010-11-17,2011-05-12,176
13062,1,346.98,346.98,2011-06-01,2011-06-01,0
12411,1,346.9,346.9,2010-10-26,2010-10-26,0
16423,1,346.12,346.12,2011-11-15,2011-11-15,0
15781,3,345.46,115.15,2011-02-07,2011-11-14,280
14724,1,345.25,345.25,2010-04-28,2010-04-28,0
13774,1,345.0,345.0,2011-09-19,2011-09-19,0
14633,1,344.9,344.9,2011-03-18,2011-03-18,0
17810,2,344.86,172.43,2010-01-25,2010-02-09,15
18199,1,344.75,344.75,2010-01-25,2010-01-25,0
15519,2,344.61,172.31,2010-09-19,2010-11-21,63
17569,1,344.14,344.14,2011-01-11,2011-01-11,0
16990,2,344.0,172.0,2010-10-13,2011-05-05,204
13068,2,344.0,172.0,2011-01-24,2011-11-29,309
15047,1,343.62,343.62,2011-03-15,2011-03-15,0
15520,1,343.5,343.5,2011-12-08,2011-12-08,0
18081,3,343.45,114.48,2011-07-29,2011-11-03,97
13519,2,343.21,171.61,2010-09-23,2011-09-22,364
18047,2,342.69,171.34,2010-11-23,2010-11-23,0
16851,3,342.45,114.15,2011-10-19,2011-12-05,47
14989,1,342.4,342.4,2010-02-16,2010-02-16,0
17833,1,342.36,342.36,2009-12-16,2009-12-16,0
17542,3,341.7,113.9,2010-03-08,2011-03-15,372
16826,1,341.7,341.7,2011-10-19,2011-10-19,0
16585,2,341.59,170.79,2010-01-13,2010-04-25,102
13347,1,341.36,341.36,2011-09-30,2011-09-30,0
17917,3,341.28,113.76,2010-12-12,2011-10-25,317
16044,1,340.84,340.84,2010-09-30,2010-09-30,0
15818,1,340.5,340.5,2010-04-30,2010-04-30,0
12900,1,340.33,340.33,2010-10-13,2010-10-13,0
13737,1,339.6,339.6,2011-05-23,2011-05-23,0
14203,1,339.34,339.34,2010-11-07,2010-11-07,0
17697,1,338.95,338.95,2011-04-17,2011-04-17,0
17839,1,338.8,338.8,2011-10-28,2011-10-28,0
14630,1,338.65,338.65,2010-08-12,2010-08-12,0
14799,2,338.15,169.07,2009-12-02,2011-10-19,686
17296,1,338.13,338.13,2009-12-09,2009-12-09,0
12869,1,337.67,337.67,2010-01-27,2010-01-27,0
15942,1,337.44,337.44,2011-07-29,2011-07-29,0
13930,2,337.34,168.67,2011-07-26,2011-10-13,79
17776,2,337.3,168.65,2009-12-16,2010-11-18,337
18269,1,337.2,337.2,2010-12-08,2010-12-08,0
17973,1,337.04,337.04,2011-10-19,2011-10-19,0
17488,1,336.5,336.5,2010-03-08,2010-03-08,0
17914,1,336.43,336.43,2011-12-06,2011-12-06,0
15619,1,336.4,336.4,2011-11-29,2011-11-29,0
13482,2,336.09,168.04,2010-03-22,2011-04-21,395
16273,2,336.04,168.02,2010-02-21,2010-03-01,8
14196,1,335.52,335.52,2011-08-25,2011-08-25,0
16063,1,335.32,335.32,2011-03-24,2011-03-24,0
14094,1,335.22,335.22,2010-09-26,2010-09-26,0
12690,1,335.01,335.01,2011-05-18,2011-05-18,0
17821,1,334.62,334.62,2010-10-29,2010-10-29,0
17607,1,333.81,333.81,2010-11-28,2010-11-28,0
13216,1,333.74,333.74,2011-03-17,2011-03-17,0
14241,2,333.7,166.85,2010-01-12,2011-06-09,513
14957,2,333.29,166.65,2010-03-05,2011-03-31,391
16234,3,333.18,111.06,2010-05-27,2010-08-20,85
14137,1,332.7,332.7,2010-01-13,2010-01-13,0
13904,2,332.64,166.32,2011-02-18,2011-11-02,257
16850,1,332.41,332.41,2011-01-10,2011-01-10,0
16803,1,332.3,332.3,2011-10-05,2011-10-05,0
16452,2,332.17,166.09,2010-01-15,2010-03-19,63
17647,3,331.66,110.55,2010-02-08,2011-10-05,604
15512,4,331.58,82.89,2010-02-01,2011-07-07,521
17435,1,331.35,331.35,2010-10-24,2010-10-24,0
16030,1,331.24,331.24,2011-02-03,2011-02-03,0
13981,1,331.14,331.14,2010-10-20,2010-10-20,0
16478,3,331.0,110.33,2011-10-05,2011-11-14,40
15878,2,330.77,165.38,2009-12-06,2010-05-27,172
17309,3,330.59,110.2,2010-02-04,2011-09-05,578
14517,2,330.45,165.22,2011-07-21,2011-11-06,108
17301,2,330.43,165.22,2010-03-25,2011-11-18,603
13010,2,330.12,165.06,2010-03-01,2010-11-30,274
15130,1,330.11,330.11,2011-06-23,2011-06-23,0
12850,1,330.0,330.0,2010-09-20,2010-09-20,0
18186,1,329.58,329.58,2009-12-17,2009-12-17,0
17518,2,329.42,164.71,2010-03-28,2010-10-10,196
17154,1,329.34,329.34,2011-09-25,2011-09-25,0
16436,3,329.34,109.78,2009-12-06,2010-02-09,65
15153,1,329.25,329.25,2011-11-08,2011-11-08,0
15979,1,329.22,329.22,2010-04-16,2010-04-16,0
13817,2,328.98,164.49,2010-12-23,2011-11-10,322
16286,2,328.95,164.47,2010-03-26,2010-08-19,146
14012,1,328.8,328.8,2011-03-07,2011-03-07,0
16855,2,328.4,164.2,2011-10-27,2011-11-16,20
15213,2,328.35,164.18,2011-01-14,2011-01-25,11
14747,1,328.2,328.2,2011-04-04,2011-04-04,0
16318,1,328.15,328.15,2011-11-04,2011-11-04,0
15709,2,327.85,163.93,2010-04-29,2011-03-01,306
15735,1,327.68,327.68,2010-10-14,2010-10-14,0
13498,1,327.38,327.38,2009-12-09,2009-12-09,0
12804,2,327.02,163.51,2010-07-27,2010-08-31,35
16322,2,326.75,163.38,2011-11-03,2011-12-08,35
14070,1,326.55,326.55,2010-01-24,2010-01-24,0
13646,2,326.25,163.13,2010-11-05,2010-11-05,0
17439,1,325.74,325.74,2010-02-22,2010-02-22,0
13661,1,325.24,325.24,2010-04-15,2010-04-15,0
15670,2,325.2,162.6,2010-06-01,2011-02-16,260
13801,1,324.8,324.8,2011-10-04,2011-10-04,0
15982,1,324.51,324.51,2010-04-13,2010-04-13,0
12946,1,324.45,324.45,2010-09-29,2010-09-29,0
18261,2,324.24,162.12,2011-09-05,2011-10-27,52
16685,2,324.24,162.12,2011-10-09,2011-10-09,0
13834,2,324.19,162.09,2010-02-08,2010-05-12,93
15869,3,323.66,107.89,2010-03-23,2011-03-07,349
17440,4,323.58,80.89,2010-06-08,2011-07-06,393
13025,1,323.39,323.39,2009-12-08,2009-12-08,0
16195,1,323.25,323.25,2009-12-16,2009-12-16,0
17793,1,323.04,323.04,2011-11-14,2011-11-14,0
14263,1,322.93,322.93,2010-10-12,2010-10-12,0
16627,1,322.8,322.8,2011-09-21,2011-09-21,0
16342,4,322.41,80.6,2011-06-13,2011-09-25,104
12780,1,322.4,322.4,2010-04-20,2010-04-20,0
14424,1,322.08,322.08,2011-11-22,2011-11-22,0
17326,2,321.95,160.97,2010-06-28,2010-10-27,121
15726,1,321.91,321.91,2010-11-14,2010-11-14,0
13111,1,321.88,321.88,2009-12-21,2009-12-21,0
17471,1,321.65,321.65,2010-08-22,2010-08-22,0
15770,1,321.45,321.45,2010-04-06,2010-04-06,0
14823,3,321.43,107.14,2011-05-29,2011-06-12,14
17182,2,321.3,160.65,2009-12-21,2010-10-13,296
15236,1,321.05,321.05,2011-02-14,2011-02-14,0
15432,2,320.76,160.38,2010-06-16,2011-11-16,518
12365,1,320.69,320.69,2011-02-21,2011-02-21,0
14622,1,320.58,320.58,2011-06-08,2011-06-08,0
13986,1,320.46,320.46,2011-11-22,2011-11-22,0
16683,1,320.25,320.25,2010-06-24,2010-06-24,0
13942,1,320.0,320.0,2010-06-23,2010-06-23,0
13843,1,319.75,319.75,2010-11-23,2010-11-23,0
16674,2,319.61,159.81,2011-09-02,2011-10-16,44
18117,1,319.47,319.47,2011-11-14,2011-11-14,0
16967,1,319.02,319.02,2011-06-03,2011-06-03,0
17991,3,318.9,106.3,2010-04-27,2011-04-28,366
17229,2,318.76,159.38,2011-07-20,2011-09-04,46
17843,2,318.48,159.24,2010-10-24,2011-02-09,108
12795,1,318.48,318.48,2011-11-21,2011-11-21,0
15682,2,318.24,159.12,2010-01-21,2010-04-19,88
14703,1,318.17,318.17,2011-11-25,2011-11-25,0
18253,1,317.88,317.88,2010-03-07,2010-03-07,0
12552,1,317.82,317.82,2011-10-31,2011-10-31,0
12760,1,317.8,317.8,2010-09-10,2010-09-10,0
17267,2,317.62,158.81,2011-08-04,2011-08-04,0
15616,1,317.11,317.11,2010-09-27,2010-09-27,0
17689,2,317.08,158.54,2010-08-22,2010-11-16,86
12544,1,316.7,316.7,2011-11-03,2011-11-03,0
16761,1,316.62,316.62,2011-09-04,2011-09-04,0
15204,1,316.58,316.58,2010-12-17,2010-12-17,0
12529,1,316.48,316.48,2010-06-29,2010-06-29,0
13494,1,316.26,316.26,2011-02-01,2011-02-01,0
15196,2,316.25,158.13,2009-12-13,2010-10-03,294
17408,3,316.09,105.36,2010-07-13,2011-06-29,351
12614,1,315.6,315.6,2011-03-07,2011-03-07,0
15042,2,315.45,157.72,2010-04-23,2011-05-24,396
16091,2,315.06,157.53,2011-05-25,2011-07-08,44
17121,1,314.74,314.74,2010-11-02,2010-11-02,0
14991,1,314.67,314.67,2010-10-05,2010-10-05,0
18206,1,314.66,314.66,2010-06-04,2010-06-04,0
13660,1,314.59,314.59,2010-11-04,2010-11-04,0
18070,1,314.1,314.1,2010-02-08,2010-02-08,0
15873,4,313.92,78.48,2010-07-27,2010-07-28,1
12532,1,313.83,313.83,2011-11-09,2011-11-09,0
13087,1,313.64,313.64,2009-12-13,2009-12-13,0
16582,1,313.62,313.62,2011-08-18,2011-08-18,0
17882,2,313.46,156.73,2010-11-25,2010-11-25,0
17928,3,313.16,104.39,2010-05-17,2011-10-25,526
13845,1,312.98,312.98,2011-10-06,2011-10-06,0
15162,1,312.9,312.9,2009-12-08,2009-12-08,0
13905,1,312.65,312.65,2009-12-07,2009-12-07,0
15318,1,312.62,312.62,2011-12-06,2011-12-06,0
13226,2,312.46,156.23,2010-11-11,2011-03-11,120
12834,1,312.38,312.38,2011-03-02,2011-03-02,0
14951,1,311.69,311.69,2011-09-21,2011-09-21,0
12852,1,311.55,311.55,2011-02-18,2011-02-18,0
13990,1,311.3,311.3,2011-05-10,2011-05-10,0
12441,1,311.1,311.1,2010-12-08,2010-12-08,0
12898,2,310.96,155.48,2010-02-18,2010-09-02,196
15724,3,310.85,103.62,2010-11-04,2011-05-22,199
16328,1,310.83,310.83,2010-05-25,2010-05-25,0
13400,1,310.83,310.83,2010-05-06,2010-05-06,0
13847,1,310.72,310.72,2009-12-20,2009-12-20,0
16439,1,310.7,310.7,2009-12-17,2009-12-17,0
15185,1,310.62,310.62,2011-09-30,2011-09-30,0
14848,1,310.56,310.56,2010-10-31,2010-10-31,0
14181,2,310.55,155.28,2010-05-26,2010-10-25,152
15308,1,310.47,310.47,2011-03-10,2011-03-10,0
15188,1,310.43,310.43,2009-12-14,2009-12-14,0
13315,1,310.26,310.26,2010-01-19,2010-01-19,0
14749,1,310.15,310.15,2010-08-17,2010-08-17,0
13628,1,310.14,310.14,2010-02-01,2010-02-01,0
17383,2,309.99,155.0,2010-09-12,2011-12-05,449
15699,1,309.65,309.65,2011-11-22,2011-11-22,0
16373,2,309.49,154.75,2010-10-24,2010-11-22,29
12884,1,309.05,309.05,2011-09-12,2011-09-12,0
15010,1,308.94,308.94,2011-11-04,2011-11-04,0
16956,1,308.74,308.74,2011-11-22,2011-11-22,0
16194,1,308.6,308.6,2010-11-29,2010-11-29,0
14927,1,308.2,308.2,2010-11-08,2010-11-08,0
16524,2,308.14,154.07,2010-01-17,2010-09-19,245
15302,1,308.0,308.0,2009-12-09,2009-12-09,0
15778,1,307.95,307.95,2010-10-04,2010-10-04,0
13289,1,307.95,307.95,2009-12-16,2009-12-16,0
16123,1,307.78,307.78,2011-10-19,2011-10-19,0
13529,2,307.76,153.88,2011-05-19,2011-09-22,126
14777,1,307.56,307.56,2010-11-01,2010-11-01,0
13060,1,307.53,307.53,2011-03-31,2011-03-31,0
17120,1,307.46,307.46,2011-04-20,2011-04-20,0
13932,1,307.4,307.4,2011-02-18,2011-02-18,0
15374,2,307.32,153.66,2010-03-25,2011-08-03,496
14783,1,307.3,307.3,2010-02-18,2010-02-18,0
17721,1,307.21,307.21,2010-02-18,2010-02-18,0
13036,1,307.1,307.1,2010-01-24,2010-01-24,0
13142,1,307.09,307.09,2011-11-20,2011-11-20,0
15087,1,306.94,306.94,2011-03-03,2011-03-03,0
17551,1,306.84,306.84,2010-12-15,2010-12-15,0
16649,1,306.58,306.58,2010-07-07,2010-07-07,0
13718,2,306.55,153.28,2011-02-17,2011-04-07,49
18059,3,306.46,102.15,2011-10-03,2011-11-16,44
17077,1,306.0,306.0,2010-05-10,2010-05-10,0
15135,2,305.68,152.84,2010-06-01,2011-04-14,317
16796,1,305.62,305.62,2011-09-11,2011-09-11,0
15454,2,305.59,152.79,2010-03-31,2010-12-12,256
16181,1,305.54,305.54,2011-09-27,2011-09-27,0
14990,2,305.42,152.71,2009-12-09,2010-04-06,118
15893,1,305.28,305.28,2010-08-15,2010-08-15,0
13383,1,305.28,305.28,2010-06-14,2010-06-14,0
13667,1,305.02,305.02,2011-07-13,2011-07-13,0
15163,2,304.47,152.24,2011-05-31,2011-11-21,174
18185,1,304.25,304.25,2011-04-04,2011-04-04,0
16217,2,304.25,152.13,2011-03-02,2011-04-18,47
14043,2,304.25,152.13,2009-12-10,2010-08-05,238
17688,1,304.2,304.2,2010-11-11,2010-11-11,0
16489,2,303.7,151.85,2010-09-29,2010-11-24,56
14791,1,303.63,303.63,2010-04-12,2010-04-12,0
14806,2,303.43,151.72,2010-09-26,2011-09-25,364
18255,2,303.15,151.57,2010-09-09,2011-09-11,367
16425,1,302.7,302.7,2011-02-10,2011-02-10,0
18165,1,302.46,302.46,2011-06-15,2011-06-15,0
17207,1,302.37,302.37,2010-02-25,2010-02-25,0
17506,1,302.2,302.2,2011-09-25,2011-09-25,0
15054,2,302.1,151.05,2011-10-30,2011-11-27,28
15242,1,302.04,302.04,2010-10-13,2010-10-13,0
16297,1,301.9,301.9,2011-03-16,2011-03-16,0
15060,4,301.84,75.46,2011-11-30,2011-12-01,1
13773,2,301.54,150.77,2010-02-18,2010-11-08,263
15667,1,301.32,301.32,2011-10-31,2011-10-31,0
15148,1,301.29,301.29,2011-11-29,2011-11-29,0
13625,1,301.26,301.26,2010-04-22,2010-04-22,0
16437,2,301.25,150.63,2010-10-06,2010-11-23,48
12351,1,300.93,300.93,2010-11-29,2010-11-29,0
16479,2,300.83,150.41,2011-11-29,2011-11-29,0
16050,3,300.7,100.23,2010-11-03,2011-06-19,228
17556,2,300.67,150.34,2010-11-25,2011-05-18,174
14797,1,300.31,300.31,2010-07-20,2010-07-20,0
17766,2,299.61,149.81,2010-11-23,2010-11-23,0
12547,3,299.58,99.86,2010-07-27,2011-05-26,303
12864,2,299.57,149.78,2010-07-19,2011-07-24,370
13346,6,299.4,49.9,2010-04-22,2010-09-03,134
17898,4,299.18,74.8,2010-05-21,2011-09-15,482
12489,1,298.93,298.93,2011-01-07,2011-01-07,0
17124,1,298.89,298.89,2011-06-07,2011-06-07,0
15609,1,298.48,298.48,2011-06-08,2011-06-08,0
17824,1,298.4,298.4,2011-10-19,2011-10-19,0
12881,1,298.0,298.0,2011-03-09,2011-03-09,0
18018,4,297.99,74.5,2010-10-15,2011-08-23,312
12566,1,297.65,297.65,2011-09-14,2011-09-14,0
14835,2,297.0,148.5,2010-04-01,2010-06-29,89
14985,2,296.75,148.38,2010-12-16,2011-05-25,160
12460,1,296.65,296.65,2010-09-09,2010-09-09,0
17627,1,296.36,296.36,2010-08-18,2010-08-18,0
13751,1,296.25,296.25,2011-02-24,2011-02-24,0
13504,1,295.93,295.93,2011-10-06,2011-10-06,0
15962,1,295.83,295.83,2010-09-16,2010-09-16,0
14269,1,295.73,295.73,2010-09-26,2010-09-26,0
14614,1,295.13,295.13,2010-11-18,2010-11-18,0
16252,1,295.09,295.09,2010-11-22,2010-11-22,0
16579,1,295.05,295.05,2010-10-10,2010-10-10,0
13708,1,294.88,294.88,2011-03-13,2011-03-13,0
12350,1,294.4,294.4,2011-02-02,2011-02-02,0
17927,1,294.0,294.0,2009-12-18,2009-12-18,0
15718,1,293.79,293.79,2010-06-17,2010-06-17,0
14192,1,293.74,293.74,2010-11-16,2010-11-16,0
15041,2,293.6,146.8,2010-09-21,2011-06-22,274
15928,1,293.53,293.53,2010-02-21,2010-02-21,0
17710,1,293.5,293.5,2010-10-12,2010-10-12,0
17441,1,293.35,293.35,2009-12-07,2009-12-07,0
16721,1,292.47,292.47,2011-03-22,2011-03-22,0
16543,1,292.21,292.21,2010-04-27,2010-04-27,0
13739,2,292.2,146.1,2010-06-30,2011-11-21,509
13449,1,291.88,291.88,2011-11-16,2011-11-16,0
17907,1,291.76,291.76,2010-03-09,2010-03-09,0
16615,1,291.5,291.5,2010-03-23,2010-03-23,0
18182,1,291.13,291.13,2010-09-02,2010-09-02,0
15391,1,289.87,289.87,2010-05-04,2010-05-04,0
16897,2,289.78,144.89,2011-01-30,2011-02-13,14
13796,1,289.7,289.7,2010-07-28,2010-07-28,0
14433,1,289.6,289.6,2010-08-31,2010-08-31,0
14162,2,289.36,144.68,2011-02-20,2011-06-19,119
17057,1,288.79,288.79,2010-04-22,2010-04-22,0
17501,2,288.6,144.3,2011-05-03,2011-05-03,0
16808,2,288.42,144.21,2011-03-10,2011-09-01,175
13616,2,288.1,144.05,2010-01-17,2010-05-20,123
16432,1,287.4,287.4,2011-10-06,2011-10-06,0
17497,2,287.25,143.63,2010-04-08,2010-11-14,220
13508,2,287.05,143.53,2010-03-07,2011-04-10,399
13909,2,286.6,143.3,2010-07-06,2010-10-12,98
14183,2,286.29,143.15,2010-08-15,2010-10-24,70
12698,1,285.75,285.75,2010-04-28,2010-04-28,0
14660,2,285.74,142.87,2011-08-31,2011-09-14,14
14402,1,285.6,285.6,2010-02-25,2010-02-25,0
17636,1,285.56,285.56,2011-11-20,2011-11-20,0
12487,1,285.3,285.3,2009-12-09,2009-12-09,0
17355,1,285.11,285.11,2010-11-18,2010-11-18,0
16429,1,284.55,284.55,2011-08-25,2011-08-25,0
15445,2,284.5,142.25,2010-04-28,2011-03-20,326
17359,2,284.46,142.23,2010-03-01,2011-11-28,637
12851,2,284.13,142.06,2010-08-19,2011-09-04,381
15662,2,283.73,141.87,2009-12-01,2010-02-16,77
13121,1,283.73,283.73,2011-03-15,2011-03-15,0
15338,1,283.43,283.43,2010-01-31,2010-01-31,0
15936,2,282.79,141.4,2010-08-29,2010-11-25,88
13511,1,282.76,282.76,2010-02-01,2010-02-01,0
17247,1,282.19,282.19,2011-11-24,2011-11-24,0
17072,1,282.05,282.05,2010-03-24,2010-03-24,0
16557,2,281.85,140.93,2011-07-25,2011-11-15,113
13326,1,281.76,281.76,2010-10-03,2010-10-03,0
13679,3,281.26,93.75,2009-12-04,2010-08-03,242
18042,2,281.15,140.57,2010-06-16,2011-10-17,488
12595,1,281.02,281.02,2010-07-23,2010-07-23,0
15772,1,280.88,280.88,2010-10-17,2010-10-17,0
13080,4,280.73,70.18,2010-04-09,2011-06-13,430
14242,2,280.55,140.28,2011-01-18,2011-04-19,91
13606,3,280.54,93.51,2011-02-01,2011-11-10,282
13581,2,280.53,140.27,2010-10-21,2011-02-03,105
15556,1,279.77,279.77,2011-11-15,2011-11-15,0
17264,1,279.59,279.59,2010-10-11,2010-10-11,0
17786,2,278.74,139.37,2011-01-26,2011-09-15,232
12515,1,278.7,278.7,2010-12-21,2010-12-21,0
14764,1,278.3,278.3,2011-10-24,2011-10-24,0
14303,2,277.94,138.97,2010-10-01,2010-10-28,27
16890,3,277.91,92.64,2010-05-06,2010-08-20,106
16334,1,277.48,277.48,2010-08-04,2010-08-04,0
12495,1,277.4,277.4,2010-03-09,2010-03-09,0
15355,2,277.05,138.53,2011-10-17,2011-11-10,24
13272,2,276.56,138.28,2011-09-11,2011-11-08,58
12750,1,275.88,275.88,2011-08-03,2011-08-03,0
13399,3,275.4,91.8,2010-07-08,2010-09-01,55
12738,1,274.7,274.7,2010-12-02,2010-12-02,0
16313,2,274.15,137.08,2011-10-21,2011-12-06,46
12715,1,273.86,273.86,2011-08-25,2011-08-25,0
13307,3,273.34,91.11,2010-04-26,2011-08-11,472
13861,2,273.26,136.63,2010-06-27,2010-10-06,101
15964,1,272.96,272.96,2010-02-14,2010-02-14,0
17498,1,272.22,272.22,2011-09-25,2011-09-25,0
13917,2,272.04,136.02,2011-06-01,2011-10-21,142
14816,1,271.85,271.85,2011-05-26,2011-05-26,0
17292,2,271.75,135.88,2010-05-09,2010-08-24,107
14436,2,271.7,135.85,2010-06-04,2011-09-02,455
16089,2,271.44,135.72,2010-07-18,2010-11-18,123
13058,3,271.4,90.47,2011-07-11,2011-11-15,127
15943,2,271.29,135.65,2010-01-31,2010-02-28,28
17278,2,271.24,135.62,2010-05-23,2011-04-12,324
13837,2,271.24,135.62,2011-01-26,2011-05-12,106
18238,1,270.92,270.92,2010-07-12,2010-07-12,0
13533,3,270.79,90.26,2011-03-17,2011-06-10,85
14520,2,270.6,135.3,2011-02-22,2011-12-08,289
16757,2,270.48,135.24,2010-10-26,2011-01-25,91
12558,1,269.96,269.96,2011-12-02,2011-12-02,0
18267,1,269.37,269.37,2010-02-05,2010-02-05,0
12751,1,268.27,268.27,2010-09-21,2010-09-21,0
18254,1,267.9,267.9,2010-05-07,2010-05-07,0
14039,2,267.28,133.64,2010-05-13,2011-11-06,542
15408,1,267.18,267.18,2011-03-20,2011-03-20,0
15503,2,267.15,133.57,2009-12-13,2010-12-12,364
15320,1,267.13,267.13,2011-10-26,2011-10-26,0
15517,1,267.03,267.03,2011-04-20,2011-04-20,0
15423,3,266.89,88.96,2010-03-28,2011-11-01,583
14863,1,266.76,266.76,2011-11-10,2011-11-10,0
16502,2,266.5,133.25,2010-03-29,2010-03-29,0
15119,1,266.4,266.4,2011-04-08,2011-04-08,0
14392,1,266.4,266.4,2010-10-03,2010-10-03,0
12962,2,266.39,133.19,2011-08-18,2011-12-02,106
15019,1,266.0,266.0,2011-03-18,2011-03-18,0
16074,1,265.25,265.25,2010-11-14,2010-11-14,0
13973,1,264.7,264.7,2011-02-25,2011-02-25,0
13128,1,263.5,263.5,2010-03-18,2010-03-18,0
12892,1,263.38,263.38,2010-11-08,2010-11-08,0
17808,4,262.64,65.66,2010-05-07,2010-06-09,33
14526,1,262.4,262.4,2010-11-15,2010-11-15,0
13331,1,262.4,262.4,2010-11-03,2010-11-03,0
17910,1,261.7,261.7,2009-12-13,2009-12-13,0
17385,1,261.11,261.11,2011-11-25,2011-11-25,0
13189,2,260.68,130.34,2011-08-16,2011-11-21,97
15014,2,260.17,130.09,2011-06-16,2011-10-27,133
17901,3,260.08,86.69,2010-07-06,2011-11-10,492
17022,2,260.0,130.0,2010-10-03,2011-11-08,401
16733,1,259.68,259.68,2010-06-28,2010-06-28,0
12665,3,259.6,86.53,2010-02-08,2011-01-19,345
17125,1,259.35,259.35,2011-10-20,2011-10-20,0
17558,1,259.17,259.17,2010-11-11,2010-11-11,0
13127,1,259.17,259.17,2011-09-23,2011-09-23,0
17219,2,259.13,129.56,2010-10-19,2011-11-08,385
15536,1,259.09,259.09,2010-10-26,2010-10-26,0
16381,2,258.7,129.35,2010-10-17,2010-11-09,23
13683,1,258.6,258.6,2010-09-08,2010-09-08,0
13227,1,257.7,257.7,2011-05-22,2011-05-22,0
16542,2,257.32,128.66,2010-11-03,2011-10-17,348
15852,3,257.26,85.75,2010-07-01,2011-06-06,340
14483,2,257.1,128.55,2009-12-03,2011-03-03,455
15404,1,257.06,257.06,2010-11-29,2010-11-29,0
14166,2,256.85,128.43,2010-03-23,2010-07-22,121
14876,2,256.7,128.35,2010-05-27,2010-07-06,40
14274,1,256.6,256.6,2010-01-22,2010-01-22,0
13806,1,256.38,256.38,2011-10-07,2011-10-07,0
17896,1,256.32,256.32,2011-11-16,2011-11-16,0
13250,2,256.04,128.02,2010-07-25,2010-09-05,42
13825,2,255.59,127.8,2009-12-09,2010-03-28,109
14881,1,255.4,255.4,2011-11-20,2011-11-20,0
16911,2,255.25,127.63,2010-02-16,2010-03-14,26
12746,1,254.55,254.55,2010-06-17,2010-06-17,0
15923,1,254.16,254.16,2010-12-02,2010-12-02,0
17992,1,254.13,254.13,2010-11-15,2010-11-15,0
14765,3,254.11,84.7,2011-06-16,2011-11-10,147
17626,1,254.0,254.0,2010-04-16,2010-04-16,0
16845,1,253.88,253.88,2010-03-31,2010-03-31,0
17210,1,253.37,253.37,2010-11-12,2010-11-12,0
15035,1,252.73,252.73,2011-09-11,2011-09-11,0
13251,1,252.68,252.68,2010-11-02,2010-11-02,0
16908,1,252.59,252.59,2009-12-17,2009-12-17,0
15552,2,252.52,126.26,2010-03-26,2011-05-06,406
13404,2,252.49,126.24,2011-05-11,2011-12-08,211
13645,1,252.1,252.1,2011-08-11,2011-08-11,0
16453,2,251.71,125.86,2010-06-09,2010-06-27,18
16976,1,251.52,251.52,2011-03-17,2011-03-17,0
14501,2,251.21,125.61,2011-01-24,2011-06-09,136
18266,1,251.1,251.1,2010-10-01,2010-10-01,0
16962,1,251.04,251.04,2010-10-26,2010-10-26,0
12807,1,250.35,250.35,2010-11-21,2010-11-21,0
15231,1,250.26,250.26,2010-03-28,2010-03-28,0
17303,1,250.04,250.04,2010-12-13,2010-12-13,0
15510,1,250.0,250.0,2011-01-13,2011-01-13,0
18005,2,249.72,124.86,2011-10-23,2011-12-06,44
15884,2,249.7,124.85,2009-12-03,2010-10-03,304
13747,2,249.4,124.7,2010-10-11,2010-12-01,51
16508,1,248.8,248.8,2010-03-19,2010-03-19,0
13061,1,248.61,248.61,2011-09-28,2011-09-28,0
13592,4,247.96,61.99,2011-03-20,2011-11-04,229
15293,1,247.5,247.5,2010-02-12,2010-02-12,0
