product_id,name,category,subcategory,unit_price,cost_price
47559B,TEA TIME OVEN GLOVE,Gift & Novelty,Romantic,1.25,0.69
47563A,RETRO LONGBOARD IRONING BOARD COVER,Home & Decor,Vintage Signs,1.25,0.69
47563B,WAVELINE SURF IRONING BOARD COVER,Gift & Novelty,General Gifts,3.75,2.06
47566B,TEA TIME PARTY BUNTING,Celebrations,Party Supplies,4.65,2.56
47567B,TEA TIME KITCHEN APRON,Gift & Novelty,General Gifts,5.95,3.27
47570B,TEA TIME TABLE CLOTH,Gift & Novelty,General Gifts,10.65,5.86
47574A,ENGLISH ROSE SCENTED HANGING FLOWER,Gift & Novelty,Romantic,0.75,0.41
47574B,ENGLISH ROSE SCENTED HANGING HEART,Home & Decor,Wall Art,4.25,2.34
47578A,ENGLISH ROSE SMALL SCENTED FLOWER,Gift & Novelty,Romantic,0.85,0.47
47581B,FAIRY CAKE WICKER PICNIC BASKET ,Home & Decor,Storage,12.75,7.01
47583A,SET OF 3 WICKER BASKET ROSE,Gift & Novelty,Romantic,24.95,13.72
47583B,SET OF 3 WICKER BASKET TEA AND CAKE,Home & Decor,Storage,24.95,13.72
47585A,PINK FAIRY CAKE CUSHION COVER,Home & Decor,Soft Furnishings,3.75,2.06
47586A,PINK FAIRY CAKE CUSHION COVER,Home & Decor,Soft Furnishings,2.55,1.4
47587A,PINK FAIRY CAKE COASTER,Gift & Novelty,General Gifts,0.19,0.1
47590A,BLUE HAPPY BIRTHDAY BUNTING,Celebrations,Party Supplies,5.45,3.0
47590B,PINK HAPPY BIRTHDAY BUNTING,Celebrations,Party Supplies,5.45,3.0
47591A,CAROUSEL DES CHILD'S APRON,Gift & Novelty,General Gifts,1.65,0.91
47591B,SCOTTIES DES CHILD'S APRON,Gift & Novelty,General Gifts,1.65,0.91
47591C,BLUE FAIRY CAKE CHILD'S APRON,Gift & Novelty,General Gifts,1.95,1.07
47591D,PINK FAIRY CAKE CHILD'S APRON,Gift & Novelty,General Gifts,1.95,1.07
47592A,CAROUSEL DES CHILD'S OVERALL,Gift & Novelty,General Gifts,2.1,1.16
47592B,SCOTTIES DESIGN CHILD'S OVERALL,Home & Decor,Vintage Signs,2.1,1.16
47593A,CAROUSEL DESIGN BABY BIB,Home & Decor,Vintage Signs,1.25,0.69
47593B,SCOTTIES DESIGN BABY BIB,Home & Decor,Vintage Signs,0.39,0.21
47594A,CAROUSEL DESIGN WASHBAG,Fashion,Bags,1.95,1.07
47594B,SCOTTIES DESIGN WASHBAG,Fashion,Bags,1.95,1.07
47599A,PINK PARTY BAGS,Celebrations,Party Supplies,2.1,1.16
47599B,BLUE PARTY BAGS ,Celebrations,Party Supplies,2.1,1.16
48173A,DOOR MAT BLUE FLOCK,Gift & Novelty,General Gifts,6.75,3.71
48173C,DOOR MAT BLACK FLOCK ,Gift & Novelty,General Gifts,7.49,4.12
51012C,"FEATHER DUSTER, COAL BLACK",Gift & Novelty,General Gifts,1.25,0.69
51012L,"FEATHER DUSTER, LIGHT PINK",Home & Decor,Lighting,1.25,0.69
51014A,"FEATHER PEN,HOT PINK",Gift & Novelty,General Gifts,0.83,0.46
51014C,"FEATHER PEN,COAL BLACK",Gift & Novelty,General Gifts,0.85,0.47
51014L,"FEATHER PEN,LIGHT PINK",Home & Decor,Lighting,0.83,0.46
51020A,SUMMER FUN DESIGN SHOWER CAP,Home & Decor,Vintage Signs,1.25,0.69
51020B,STRIPY DESIGN SHOWER CAP,Home & Decor,Vintage Signs,1.25,0.69
62043B,BLUE CHECK BAG W HANDLE 34X20CM,Fashion,Bags,1.24,0.68
62074B,ELEPHANT CLIP W SUCTION CUP,Kitchen,Drinkware,0.42,0.23
62086A,PINK RETRO BIG FLOWER BAG,Fashion,Bags,1.95,1.07
62094B,TURQ ICE CREAM BUM BAG ,Fashion,Bags,2.55,1.4
62095B,TURQOISE ICE CREAM SUNHAT,Beauty,Bath & Body,1.69,0.93
62096A,PINK/YELLOW FLOWERS HANDBAG,Fashion,Bags,1.25,0.69
62096B,PURPLE/TURQ FLOWERS HANDBAG,Fashion,Bags,1.25,0.69
62097A,PINK STRIPES SHOULDER BAG,Fashion,Bags,2.95,1.62
62097B,BLUE STRIPES SHOULDER BAG,Fashion,Bags,0.83,0.46
71028B,SILVER BLUE EGG T-LIGHT HOLDER,Home & Decor,Lighting,0.38,0.21
71101A,ANGEL ON KNEES METAL POLE 100CM H,Gift & Novelty,General Gifts,0.85,0.47
71101E,STANDING FAIRY POLE SUPPORT ,Gift & Novelty,General Gifts,0.85,0.47
71406C,BLACK ORANGE SQUEEZER,Gift & Novelty,General Gifts,0.42,0.23
71434B,"BLACK RND BULLET""KEEP CLEAN"" BIN",Gift & Novelty,General Gifts,2.55,1.4
71495A,CD WALL TIDY BLUE OFFICE,Gift & Novelty,General Gifts,0.42,0.23
71495B,CD WALL TIDY RED FLOWERS,Gift & Novelty,Romantic,0.42,0.23
71496A,A4 WALL TIDY BLUE OFFICE,Gift & Novelty,General Gifts,0.53,0.29
71496B,A4 WALL TIDY RED FLOWERS,Gift & Novelty,Romantic,0.59,0.32
72023F,RED ORGANIC CANDLE IN GLASS,Home & Decor,Lighting,1.25,0.69
72024U,LILAC VOTIVE CANDLE,Home & Decor,Lighting,0.21,0.12
72038P,PRICE'S CANDLE PEACH,Home & Decor,Lighting,0.21,0.12
72045D,ROSES ON BLUE TEACUP CANDLE ,Home & Decor,Lighting,1.69,0.93
72051S,BAG OF SILVER STONES,Fashion,Bags,0.42,0.23
72083A,STRAWBERY SWIRL FLARE CANDLE,Home & Decor,Lighting,2.1,1.16
72084B,CHOCOLATE ICE CREAM CANDLE,Home & Decor,Lighting,1.95,1.07
72140E,BEST DAD CANDLE LETTERS,Home & Decor,Lighting,0.85,0.47
72140F,HAPPY ANNIVERSARY CANDLE LETTERS,Home & Decor,Lighting,0.42,0.23
72225C,LAVENDER SCENT CAKE CANDLE,Home & Decor,Lighting,0.29,0.16
72225D,VANILLA SCENT CAKE CANDLE ,Home & Decor,Lighting,0.29,0.16
72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,Home & Decor,Lighting,2.1,1.16
72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,Home & Decor,Lighting,2.1,1.16
72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,Home & Decor,Lighting,2.1,1.16
72369A,PINK CLEAR GLASS CANDLE PLATE,Home & Decor,Lighting,1.25,0.69
72529W,WHITE ADVENT CANDLE,Seasonal,Christmas,2.12,1.17
72606A,BROWN ANTIQUE CUBE CANDLE,Home & Decor,Lighting,0.42,0.23
72739B,WHITE CHOCOLATE SCENT CANDLE,Home & Decor,Lighting,0.65,0.36
72739C,DARK CHOCOLATE SCENTCANDLE,Home & Decor,Lighting,1.25,0.69
72740A,LARGE STRAWBERRY CHOCOLATE CANDLE,Home & Decor,Lighting,2.55,1.4
72750A,"F.FAIRY S/3 CANDLE/GLASS,LILY/VALLY",Home & Decor,Lighting,1.95,1.07
72750B,"F.FAIRY S/3 CANDLE/GLASS,LAVENDER",Home & Decor,Lighting,1.95,1.07
72750C,"F.FAIRY S/3 CANDLE/GLASS, ROSE",Home & Decor,Lighting,1.95,1.07
72750D,F.FAIRY S/3 CANDLE/GLASS,Home & Decor,Lighting,1.95,1.07
72751A,"F.FAIRY S/3 SML CANDLE,LILY/VALLEY",Home & Decor,Lighting,5.95,3.27
72751B,"F.FAIRY S/3 SML CANDLE, LAVENDER",Home & Decor,Lighting,5.95,3.27
72751C,"F.FAIRY S/3 SML CANDLE, ROSE",Home & Decor,Lighting,5.95,3.27
72752A,"F.FAIRY,CANDLE IN GLASS,LILY/VALLEY",Home & Decor,Lighting,4.25,2.34
72752B,"F.FAIRY,CANDLE IN GLASS,LAVENDER",Home & Decor,Lighting,4.25,2.34
72753A,S/3 FLWR FAIRY LILLY CANDLES,Home & Decor,Lighting,2.1,1.16
72753B,S/3 FLWR FAIRY LAVENDER CANDLES,Home & Decor,Lighting,2.1,1.16
72753C,S/3 FLWR FAIRY ROSE CANDLES,Home & Decor,Lighting,2.1,1.16
72753D,S/3 FLWR FAIRY SUMMER CANDLES,Home & Decor,Lighting,2.1,1.16
72754A,FLOWER FAIRY POTPOURRI CUSHION LILY,Home & Decor,Soft Furnishings,0.65,0.36
72754B,F FAIRY POTPOURRI CUSHIONS LAVENDER,Home & Decor,Soft Furnishings,1.17,0.64
72754D,F FAIRY POTPOURRI CUSHIONS SUMMER,Home & Decor,Soft Furnishings,1.69,0.93
72755C,FLOWER FAIRY OIL BURNER SET ROSE,Gift & Novelty,Romantic,1.25,0.69
72755D,FLOWER FAIRY OIL BURNER SET SUMMER,Gift & Novelty,Romantic,1.25,0.69
72760B,VINTAGE CREAM 3 BASKET CAKE STAND,Home & Decor,Storage,9.95,5.47
72771B,BURG FLOCK GOLD CUP/CANDLE ,Home & Decor,Lighting,0.42,0.23
72771C,BLACK FLOCK GOLD CANDLE,Home & Decor,Lighting,0.42,0.23
72785A,S/4 CONTEMPORY PINK ROSEBUD CANDLES,Home & Decor,Lighting,2.1,1.16
72785B,S/4 CONTEMPORY RED ROSEBUD CANDLES,Home & Decor,Lighting,2.1,1.16
72796A,S/3 ENGLISH LAVENDER SQU CANDLE,Home & Decor,Lighting,1.65,0.91
72796B,S/3 FRENCH VANILLA SQU CANDLE,Home & Decor,Lighting,1.65,0.91
72796C,S/3 ROSE GARDEN SCENT SQU CANDLE,Home & Decor,Lighting,1.65,0.91
72798C,SET/4 GARDEN ROSE DINNER CANDLE,Home & Decor,Lighting,1.65,0.91
72799A,BLACK PILLAR CANDLE SILVER FLOCK,Home & Decor,Lighting,2.95,1.62
72799B,PURPLE PILLAR CANDLE BLACK FLOCK,Home & Decor,Lighting,1.25,0.69
72799C,PINK PILLAR CANDLE SILVER FLOCK,Home & Decor,Lighting,2.95,1.62
72799D,BLUE PILLAR CANDLE SILVER FLOCK,Home & Decor,Lighting,2.95,1.62
72799E,IVORY PILLAR CANDLE SILVER FLOCK,Home & Decor,Lighting,2.95,1.62
72799F,IVORY PILLAR CANDLE GOLD FLOCK,Home & Decor,Lighting,2.95,1.62
72800A,S/4 BLACK DINNER CANDLE SILVER FLOC,Home & Decor,Lighting,2.55,1.4
72800B,S/4 PURPLE DINNER CANDLE BLK FLOCK,Home & Decor,Lighting,2.55,1.4
72800C,S/4 PINK DINNER CANDLE SILVER FLOCK,Home & Decor,Lighting,2.55,1.4
72800D,S/4 BLUE DINNER CANDLE SILVER FLOCK,Home & Decor,Lighting,2.55,1.4
72800E,4 IVORY DINNER CANDLES SILVER FLOCK,Home & Decor,Lighting,2.55,1.4
72800F,4 IVORY DINNER CANDLES GOLD FLOCK,Home & Decor,Lighting,2.55,1.4
72801C,S/4 ROSE PINK DINNER CANDLES,Home & Decor,Lighting,1.25,0.69
72801D,S/4 SKY BLUE DINNER CANDLES,Home & Decor,Lighting,1.25,0.69
72801E,S/4 FESTIVE GREEN DINNER CANDLES,Home & Decor,Lighting,1.25,0.69
72801F,S/4 FESTIVE RED DINNER CANDLES,Home & Decor,Lighting,1.25,0.69
72801G,S/4 BURGUNDY WINE DINNER CANDLES,Home & Decor,Lighting,1.25,0.69
72802A,ROSE SCENT CANDLE IN JEWELLED BOX,Home & Decor,Lighting,4.25,2.34
72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,Home & Decor,Lighting,4.25,2.34
72802C,VANILLA SCENT CANDLE JEWELLED BOX,Home & Decor,Lighting,4.25,2.34
72803A,ROSE SCENT CANDLE JEWELLED DRAWER,Home & Decor,Lighting,4.25,2.34
72803B,OCEAN SCENT CANDLE JEWELLED DRAWER,Home & Decor,Lighting,4.25,2.34
72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,Home & Decor,Lighting,4.25,2.34
72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,Home & Decor,Lighting,4.25,2.34
72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,Home & Decor,Lighting,4.25,2.34
75013B,"STRING OF 8 BUTTERFLIES,PINK",Fashion,Jewellery,1.65,0.91
75049L,LARGE CIRCULAR MIRROR MOBILE,Gift & Novelty,General Gifts,1.25,0.69
75149N,STRING CRYSTALS NATURAL,Fashion,Jewellery,1.25,0.69
77101A,UNION FLAG WINDSOCK,Gift & Novelty,General Gifts,1.25,0.69
78034B,BLUE NETTING STORAGE HANGER,Home & Decor,Storage,1.95,1.07
79026B,"S/4 ICON COASTER,ELVIS LIVES",Gift & Novelty,General Gifts,1.25,0.69
79030A,"TUMBLER, ENGLISH ROSE",Gift & Novelty,Romantic,1.65,0.91
79030D,"TUMBLER, BAROQUE",Gift & Novelty,General Gifts,0.39,0.21
79030G,"TUMBLER, NEW ENGLAND",Gift & Novelty,General Gifts,1.65,0.91
79051A,SMOKEY GREY COLOUR D.O.F. GLASS,Kitchen,Drinkware,0.29,0.16
79062D,"RETRO TIN ASHTRAY,REVOLUTIONARY",Home & Decor,Storage,0.29,0.16
79063C,"RETRO PILL BOX KEY CHAIN,THE KING",Home & Decor,Storage,0.19,0.1
79063D,"RETRO PILL BOX , REVOLUTIONARY",Home & Decor,Storage,0.19,0.1
79065A,TEATIME ROUND CAKE TINS ,Home & Decor,Storage,9.95,5.47
79066K,RETRO MOD TRAY,Home & Decor,Vintage Signs,0.85,0.47
79071B,ENGLISH ROSE METAL WASTE BIN,Gift & Novelty,Romantic,2.95,1.62
79144B,PAINTED LIGHTBULB STAR+ MOON,Home & Decor,Lighting,0.42,0.23
79144C,PAINTED LIGHTBULB RAINBOW DESIGN,Home & Decor,Lighting,0.42,0.23
79149B,SILICON STAR BULB  BLUE,Gift & Novelty,General Gifts,0.42,0.23
79151B,"SILICON CUBE 25W, BLUE",Gift & Novelty,General Gifts,0.42,0.23
79157B,UBO-LIGHT TRIOBASE BLUE,Home & Decor,Lighting,0.85,0.47
79157V,UBO-LIGHT TRIOBASE PURPLE,Home & Decor,Lighting,0.85,0.47
79161A,ST GEORGE SET OF 10 PARTY LIGHTS,Celebrations,Party Supplies,2.95,1.62
79172D,PURPLE TINT ACRYLIC FLOWER VASE,Gift & Novelty,Romantic,0.85,0.47
79190A,RETRO PLASTIC 70'S TRAY,Home & Decor,Vintage Signs,0.42,0.23
79190B,RETRO PLASTIC POLKA TRAY,Home & Decor,Vintage Signs,0.42,0.23
79190D,RETRO PLASTIC DAISY TRAY,Home & Decor,Vintage Signs,0.42,0.23
79191B,RETRO PLASTIC POLKA TRAY,Home & Decor,Vintage Signs,0.85,0.47
79191C,RETRO PLASTIC ELEPHANT TRAY,Home & Decor,Vintage Signs,0.85,0.47
79191D,RETRO PLASTIC DAISY TRAY,Home & Decor,Vintage Signs,0.85,0.47
79192A,RETRO PLASTIC 70'S TRAY,Home & Decor,Vintage Signs,1.25,0.69
79302M,"ART LIGHTS,FUNK MONKEY",Home & Decor,Lighting,2.95,1.62
79303A,WHITE ROHMBIC BLOCK TABLE LAMP,Home & Decor,Lighting,2.95,1.62
79303B,BLUE STAR BLOCK TABLE LAMP,Home & Decor,Lighting,2.95,1.62
79303D,LILAC FLOWER BLOCK TABLE LAMP,Home & Decor,Lighting,2.95,1.62
79308B,MOSAIC CANDLE DISH BLUE PURPLE,Home & Decor,Lighting,0.85,0.47
79315W,FLYING SAUCER TABLE LIGHT IN WHITE,Home & Decor,Lighting,2.95,1.62
79323B,BLACK CHERRY LIGHTS,Home & Decor,Lighting,6.75,3.71
79323G,GOLD  CHERRY LIGHTS,Home & Decor,Lighting,6.75,3.71
79323GR,GREEN CHERRY LIGHTS,Home & Decor,Lighting,6.75,3.71
79323LP,LIGHT PINK CHERRY LIGHTS,Home & Decor,Lighting,6.75,3.71
79323P,PINK CHERRY LIGHTS,Home & Decor,Lighting,6.75,3.71
79323S, SILVER CHERRY LIGHTS,Home & Decor,Lighting,6.75,3.71
79323W, WHITE CHERRY LIGHTS,Home & Decor,Lighting,6.75,3.71
79342B,BROWN FLOWER LIGHTS,Home & Decor,Lighting,6.75,3.71
81950B,FLOWER BLUE CLOCK W/SUCKER,Gift & Novelty,Romantic,0.85,0.47
81950V,FLOWER PURPLE CLOCK W/SUCKER,Gift & Novelty,Romantic,0.85,0.47
81952B,ROUND BLUE CLOCK W/SUCKER,Home & Decor,Clocks,0.19,0.1
81952V,ROUND PURPLE CLOCK W/SUCKER,Home & Decor,Clocks,0.19,0.1
81953B,ROUND ARTICULATED BLUE CLOCK W/SUCK,Home & Decor,Wall Art,0.19,0.1
81953P,ROUND ARTICULATED PINK CLOCK W/SUCK,Home & Decor,Wall Art,0.52,0.29
81985A,"ICON ALARM CLOCK,FUSCHIA  PIN UP",Home & Decor,Clocks,2.55,1.4
82001S,VINYL RECORD FRAME SILVER,Home & Decor,Wall Art,3.75,2.06
82011A,"BATHROOM SCALES, TROPICAL BEACH",Beauty,Bath & Body,3.75,2.06
82011B,BATHROOM SCALES RUBBER DUCKS,Beauty,Bath & Body,3.75,2.06
82011C,BATHROOM SCALES FOOTPRINTS IN SAND,Beauty,Bath & Body,3.75,2.06
82011E,"BATHROOM SCALES, FAG BREAK",Beauty,Bath & Body,3.75,2.06
82494L,WOODEN FRAME ANTIQUE WHITE ,Home & Decor,Wall Art,2.95,1.62
82545A,COGNAC AUX OEUFS METAL 1 HOOK,Gift & Novelty,General Gifts,1.25,0.69
82607A,GLASS BONBON JAR PARFUME AUX FLEURE,Kitchen,Drinkware,1.25,0.69
82607C,GLASS BONBON JAR. SUPERFINES,Kitchen,Drinkware,1.25,0.69
82607E,GLASS BONBON JAR. D'AMANDES,Kitchen,Drinkware,1.25,0.69
82613A,"METAL SIGN,CUPCAKE SINGLE HOOK",Kitchen,Drinkware,1.25,0.69
82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",Kitchen,Drinkware,1.25,0.69
82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",Kitchen,Drinkware,1.25,0.69
82613D,METAL SIGN CUPCAKE SINGLE HOOK,Kitchen,Drinkware,1.25,0.69
82616A,BUBBLE GUM SCARF KNITTING KIT,Home & Decor,Storage,2.95,1.62
82616B,FRAPPUCINO SCARF KNITTING KIT,Home & Decor,Storage,2.46,1.35
82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,Home & Decor,Storage,1.25,0.69
84029C,BROWN FURRY HOT WATER BOTTLE,Kitchen,Drinkware,3.75,2.06
84029D,LEOPARD PRINT HOT WATER BOTTLE,Kitchen,Drinkware,3.75,2.06
84029E,RED WOOLLY HOTTIE WHITE HEART.,Home & Decor,Wall Art,3.75,2.06
84029G,KNITTED UNION FLAG HOT WATER BOTTLE,Kitchen,Drinkware,3.75,2.06
84030B,KNITTED POM POM HOT WATER BOTTLE,Kitchen,Drinkware,3.75,2.06
84030C,KNITTED RAINBOW HOT WATER BOTTLE,Kitchen,Drinkware,3.75,2.06
84030E,ENGLISH ROSE HOT WATER BOTTLE,Kitchen,Drinkware,4.25,2.34
84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,Kitchen,Drinkware,4.65,2.56
84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,Kitchen,Drinkware,4.65,2.56
84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,Kitchen,Drinkware,2.95,1.62
84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,Kitchen,Drinkware,2.95,1.62
84078A,SET/4 WHITE RETRO STORAGE CUBES ,Home & Decor,Storage,39.95,21.97
84086B,YELLOW/BLUE RETRO RADIO,Home & Decor,Vintage Signs,2.95,1.62
84086C,PINK/PURPLE RETRO RADIO,Home & Decor,Vintage Signs,2.95,1.62
84201B,HAPPY BIRTHDAY CARD STRIPEY TEDDY,Celebrations,Party Supplies,0.19,0.1
84201C,HAPPY BIRTHDAY CARD TEDDY/CAKE,Celebrations,Party Supplies,0.19,0.1
84205C,HAPPY BIRTHDAY GINGER CAT CARD,Celebrations,Party Supplies,0.19,0.1
84206A,3 BLACK CATS W HEARTS BLANK CARD,Stationery,Cards & Notes,0.19,0.1
84206B,CAT W SUNGLASSES BLANK CARD,Stationery,Cards & Notes,0.19,0.1
84206C,CHAMPAGNE TRAY BLANK CARD,Stationery,Cards & Notes,0.19,0.1
84247C,PACK/12 BLUE REINDEER CARD,Stationery,Cards & Notes,2.95,1.62
84247E,PACK/12 XMAS FUN CARD,Seasonal,Christmas,2.95,1.62
84247G,"DECOUPAGE,GREETING CARD,",Stationery,Cards & Notes,0.42,0.23
84247H,PACK/12 DECOUPAGE CARD,Stationery,Cards & Notes,2.95,1.62
84247J,PACK/12 RUSSIAN DOLL CARDS,Stationery,Cards & Notes,2.95,1.62
84247K,"FOLK ART GREETING CARD,pack/12",Stationery,Cards & Notes,2.95,1.62
84247L,FAWN AND MUSHROOM GREETING CARD,Stationery,Cards & Notes,0.42,0.23
84247N,PACK/12 BLUE FOLKART CARDS,Stationery,Cards & Notes,2.95,1.62
84249A,"GREETING CARD,SQUARE, DOUGHNUTS",Stationery,Cards & Notes,0.42,0.23
84249D,FAIRY CAKE GREETINGS CARD,Stationery,Cards & Notes,0.42,0.23
84250M,"GREETING CARD, BLACKPOOL ROCK",Stationery,Cards & Notes,0.19,0.1
84251B,"GREETING CARD, STICKY GORDON",Stationery,Cards & Notes,0.19,0.1
84251C,"GREETING CARD, TWO SISTERS.",Stationery,Cards & Notes,0.19,0.1
84251F,"GREETING CARD, RITA",Stationery,Cards & Notes,0.19,0.1
84251G,"GREETING CARD, OVERCROWDED POOL.",Stationery,Cards & Notes,0.19,0.1
84251J,"GREETING CARD, THE BLACK CAT",Stationery,Cards & Notes,0.42,0.23
84255A,PINK GLASS COCKTAIL LAMP,Home & Decor,Lighting,2.1,1.16
84255B,ORANGE COCKTAIL GLASS LAMP,Home & Decor,Lighting,2.1,1.16
84279B,CHERRY BLOSSOM DECORATIVE FLASK,Gift & Novelty,General Gifts,3.75,2.06
84279P, CHERRY BLOSSOM  DECORATIVE FLASK,Gift & Novelty,General Gifts,3.75,2.06
84288B,SET/2 BLUE  NOODLE BASKETS,Home & Decor,Storage,1.95,1.07
84292B,BLUE COL METAL FOLDING CHAIR,Gift & Novelty,General Gifts,7.95,4.37
84313A,PINK TV TRAY TABLE ,Gift & Novelty,General Gifts,4.25,2.34
84313B,BLUE TV TRAY TABLE ,Gift & Novelty,General Gifts,4.25,2.34
84313C,ORANGE TV TRAY TABLE ,Gift & Novelty,General Gifts,4.25,2.34
84327A,PINK JUMPER LARRY THE LAMB,Gift & Novelty,General Gifts,2.1,1.16
84341B,SMALL PINK MAGIC CHRISTMAS TREE,Seasonal,Christmas,0.85,0.47
84387A,BIRD ON BRANCH CANVAS SCREEN,Garden,Outdoor,1.95,1.07
84402B,PURPLE DRESS JEWELLERY STAND,Fashion,Jewellery,0.79,0.43
84402D,PINK DRESS JEWELLERY STAND ,Fashion,Jewellery,0.85,0.47
84405A,S/3 PINK COL METAL BASKET W HANDLE,Home & Decor,Storage,12.75,7.01
84406B,CREAM CUPID HEARTS COAT HANGER,Kitchen,Drinkware,3.25,1.79
84414B,FUSCHIA/GREEN STRIPE WOOLLY BLANKET,Home & Decor,Soft Furnishings,5.95,3.27
84415A,PINK FLOCK SUEDE CUSHION COVER ,Home & Decor,Soft Furnishings,1.25,0.69
84415B,BLUE FLOCK CUSHION COVER ,Home & Decor,Soft Furnishings,3.75,2.06
84424A,FOUR PICTURE WHITE GLASS FRAME,Kitchen,Drinkware,3.75,2.06
84425A,WHITE GLASS TV TRIPLE FRAME,Kitchen,Drinkware,4.25,2.34
84427B,BLACK GLASS TV DOUBLE P/FRAME 15X10,Kitchen,Drinkware,4.25,2.34
84429A,MEDIUM PINK BUDDHA HEAD ,Gift & Novelty,General Gifts,2.95,1.62
84437A,S/6 PINK EASTER DECS IN BOX,Home & Decor,Storage,0.85,0.47
84450A,PINK RABBIT SITTING EASTER,Home & Decor,Storage,0.42,0.23
84450B,YELLOW RABBIT SAT EASTER,Gift & Novelty,General Gifts,0.42,0.23
84459A,PINK METAL CHICKEN HEART ,Home & Decor,Wall Art,1.49,0.82
84459B,YELLOW METAL CHICKEN HEART ,Home & Decor,Wall Art,1.49,0.82
84507B,STRIPES DESIGN MONKEY DOLL,Toys & Games,Toys,2.55,1.4
84507C,BLUE CIRCLES DESIGN MONKEY DOLL,Toys & Games,Toys,2.55,1.4
84508A,CAMOFLAGE DESIGN TEDDY,Toys & Games,Toys,2.55,1.4
84508B,STRIPES DESIGN TEDDY,Toys & Games,Toys,2.55,1.4
84508C,BLUE CIRCLES DESIGN TEDDY,Toys & Games,Toys,2.55,1.4
84509A,ENGLISH ROSE PLACEMATS,Gift & Novelty,Romantic,3.75,2.06
84509B,FAIRY CAKE PLACEMATS,Gift & Novelty,General Gifts,3.75,2.06
84509C,DOTTY PLACEMATS ,Gift & Novelty,General Gifts,3.75,2.06
84509E,CAROUSEL PLACEMATS ,Gift & Novelty,General Gifts,3.75,2.06
84509F,NEW ENGLAND PLACEMATS,Gift & Novelty,General Gifts,3.75,2.06
84509G,FAIRY CAKE PLACEMATS ,Gift & Novelty,General Gifts,3.75,2.06
84510A,SET OF 4 ENGLISH ROSE COASTERS,Gift & Novelty,Romantic,1.25,0.69
84510B,SET OF 4 FAIRY CAKES COASTERS ,Gift & Novelty,General Gifts,1.25,0.69
84510C,SET OF 4 POLKADOTS COASTERS,Gift & Novelty,General Gifts,1.25,0.69
84510E,SET OF 4 GREEN CAROUSEL COASTERS,Gift & Novelty,General Gifts,1.25,0.69
84510F,SET OF 4 NEW ENGLAND COASTERS ,Gift & Novelty,General Gifts,1.25,0.69
84519A,TOMATO CHARLIE+LOLA COASTER SET,Gift & Novelty,General Gifts,2.95,1.62
84519B,CARROT CHARLIE+LOLA COASTER SET,Gift & Novelty,General Gifts,1.25,0.69
84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,Gift & Novelty,Romantic,0.85,0.47
84520D,PACK OF 20 FAIRY CAKE PAPER NAPKINS,Gift & Novelty,General Gifts,0.85,0.47
84529A,PINK KNITTED KIDS RUCKSACK,Gift & Novelty,General Gifts,6.75,3.71
84529B,BLUE KNITTED KID'S RUCKSACK,Gift & Novelty,General Gifts,6.75,3.71
84529C,YELLOW KNITTED KIDS RUCKSACK,Gift & Novelty,General Gifts,6.75,3.71
84531A,PINK KNITTED EGG COSY,Gift & Novelty,General Gifts,1.95,1.07
84531B,BLUE KNITTED EGG COSY,Gift & Novelty,General Gifts,1.95,1.07
84532B,FAIRY CAKES RECTANGLUAR BOXES,Home & Decor,Storage,5.95,3.27
84533B,FAIRY CAKES ROUND NESTING BOXES,Home & Decor,Storage,5.95,3.27
84534B,FAIRY CAKE NOTEBOOK A5 SIZE,Stationery,Cards & Notes,0.85,0.47
84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,Stationery,Cards & Notes,0.65,0.36
84535B,FAIRY CAKES NOTEBOOK A6 SIZE,Stationery,Cards & Notes,0.65,0.36
84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,Stationery,Cards & Notes,0.42,0.23
84536B,FAIRY CAKES NOTEBOOK A7 SIZE,Stationery,Cards & Notes,0.42,0.23
84537B,FAIRY CAKES GIFT BAG,Fashion,Bags,0.42,0.23
84555A,YELLOW VW BEETLE CERAMIC MONEY BOX,Home & Decor,Storage,2.95,1.62
84558A,3D DOG PICTURE PLAYING CARDS,Stationery,Cards & Notes,2.95,1.62
84559A,3D SHEET OF DOG STICKERS,Stationery,Cards & Notes,0.85,0.47
84559B,3D SHEET OF CAT STICKERS,Stationery,Cards & Notes,0.85,0.47
84559D,3D SHEET OF SEA WORLD STICKERS,Stationery,Cards & Notes,0.85,0.47
84562A,PINK/WHITE RIBBED MELAMINE JUG,Gift & Novelty,General Gifts,7.95,4.37
