order_id,customer_id,order_date,status,channel,payment_method,shipping_region,discount_pct
569403,13319,2011-10-04,Delivered,Referral,Debit Card,Europe,0.05
569404,13319,2011-10-04,Delivered,Referral,PayPal,Europe,0.1
569405,15241,2011-10-04,Delivered,Mobile App,PayPal,Europe,0.0
569406,16253,2011-10-04,Delivered,Mobile App,Credit Card,Europe,0.1
569407,15694,2011-10-04,Delivered,Social Media,Credit Card,Europe,0.05
569408,13881,2011-10-04,Delivered,Website,Debit Card,Europe,0.05
569409,14110,2011-10-04,Delivered,Website,Debit Card,Europe,0.05
569411,12989,2011-10-04,Delivered,Mobile App,PayPal,Europe,0.0
569412,13650,2011-10-04,Delivered,Referral,Debit Card,Europe,0.1
569413,13650,2011-10-04,Delivered,Mobile App,Credit Card,Europe,0.1
569416,13801,2011-10-04,Delivered,Email Campaign,Credit Card,Europe,0.05
569417,17629,2011-10-04,Delivered,Website,Credit Card,Europe,0.0
569418,12989,2011-10-04,Delivered,Website,PayPal,Europe,0.1
569419,15864,2011-10-04,Delivered,Website,Debit Card,Europe,0.15
569420,16881,2011-10-04,Delivered,Referral,Credit Card,Europe,0.0
569423,16882,2011-10-04,Delivered,Mobile App,Credit Card,Europe,0.0
569424,15529,2011-10-04,Delivered,Website,Credit Card,Europe,0.0
569457,14606,2011-10-04,Delivered,Social Media,Bank Transfer,Europe,0.0
569459,16713,2011-10-04,Delivered,Mobile App,Debit Card,Europe,0.1
569460,13895,2011-10-04,Delivered,Email Campaign,PayPal,Europe,0.05
569461,16556,2011-10-04,Delivered,Mobile App,Bank Transfer,Europe,0.0
569462,17014,2011-10-04,Delivered,Website,Credit Card,Europe,0.1
569467,14291,2011-10-04,Delivered,Mobile App,Debit Card,Europe,0.15
569468,16186,2011-10-04,Delivered,Referral,Debit Card,Europe,0.0
569469,16360,2011-10-04,Delivered,Website,PayPal,Europe,0.0
569470,17673,2011-10-04,Delivered,Email Campaign,Gift Card,Europe,0.15
569471,15046,2011-10-04,Delivered,Website,PayPal,Europe,0.2
569472,14515,2011-10-04,Delivered,Website,PayPal,Europe,0.0
569474,14178,2011-10-04,Delivered,Website,Bank Transfer,Europe,0.05
569479,13408,2011-10-04,Delivered,Social Media,PayPal,Europe,0.0
569480,13408,2011-10-04,Delivered,Mobile App,Bank Transfer,Europe,0.0
569481,15255,2011-10-04,Delivered,Website,Credit Card,Europe,0.0
569482,14184,2011-10-04,Delivered,Email Campaign,Debit Card,Europe,0.1
569483,14057,2011-10-04,Delivered,Website,PayPal,Europe,0.0
569484,14057,2011-10-04,Delivered,Website,Credit Card,Europe,0.05
569486,15339,2011-10-04,Delivered,Website,PayPal,Europe,0.05
569487,13351,2011-10-04,Delivered,Mobile App,Credit Card,Europe,0.0
569488,16440,2011-10-04,Delivered,Mobile App,Debit Card,Europe,0.1
569489,12457,2011-10-04,Delivered,Social Media,Bank Transfer,Europe,0.0
569491,14056,2011-10-04,Delivered,Mobile App,Debit Card,Europe,0.0
569492,16333,2011-10-04,Delivered,Website,PayPal,Europe,0.05
569493,13317,2011-10-04,Delivered,Email Campaign,Debit Card,Europe,0.1
569494,15739,2011-10-04,Delivered,Website,PayPal,Europe,0.1
569496,12395,2011-10-04,Delivered,Social Media,Debit Card,Europe,0.0
569513,14332,2011-10-04,Delivered,Website,Debit Card,Europe,0.05
569514,15228,2011-10-04,Delivered,Website,PayPal,Europe,0.1
569515,15181,2011-10-04,Delivered,Mobile App,Credit Card,Europe,0.0
569518,13263,2011-10-04,Delivered,Website,Debit Card,Europe,0.0
569519,13792,2011-10-04,Delivered,Website,Credit Card,Europe,0.05
569520,17667,2011-10-04,Delivered,Mobile App,Debit Card,Europe,0.1
569521,16474,2011-10-04,Delivered,Website,Gift Card,Europe,0.0
569522,12664,2011-10-04,Delivered,Website,Credit Card,Europe,0.05
569523,16033,2011-10-04,Delivered,Website,Debit Card,Europe,0.0
569524,14506,2011-10-04,Delivered,Mobile App,PayPal,Europe,0.15
569527,12512,2011-10-04,Delivered,Website,Credit Card,Other,0.15
569528,16242,2011-10-04,Delivered,Website,Debit Card,Europe,0.15
569529,12512,2011-10-04,Delivered,Mobile App,Credit Card,Other,0.2
569530,17957,2011-10-04,Delivered,Mobile App,Credit Card,Europe,0.1
569531,12695,2011-10-04,Delivered,Mobile App,PayPal,Europe,0.0
569532,13552,2011-10-04,Delivered,Website,PayPal,Europe,0.05
569533,16374,2011-10-04,Delivered,Website,PayPal,Europe,0.0
569535,15044,2011-10-04,Delivered,Mobile App,PayPal,Europe,0.0
569536,13269,2011-10-04,Delivered,Social Media,Debit Card,Europe,0.0
569537,13269,2011-10-04,Delivered,Mobile App,PayPal,Europe,0.1
569538,14462,2011-10-04,Delivered,Website,Gift Card,Europe,0.1
569539,18102,2011-10-04,Delivered,Website,Credit Card,Europe,0.1
569546,15276,2011-10-04,Delivered,Social Media,Debit Card,Europe,0.0
569550,15955,2011-10-04,Delivered,Email Campaign,Credit Card,Europe,0.0
569555,17728,2011-10-05,Delivered,Website,Debit Card,Europe,0.0
569556,14936,2011-10-05,Delivered,Website,Debit Card,Europe,0.0
569557,14936,2011-10-05,Delivered,Social Media,Debit Card,Europe,0.0
569558,14936,2011-10-05,Delivered,Website,Debit Card,Europe,0.0
569559,12971,2011-10-05,Delivered,Mobile App,Credit Card,Europe,0.05
569560,14511,2011-10-05,Delivered,Mobile App,Credit Card,Europe,0.0
569561,13468,2011-10-05,Delivered,Website,Credit Card,Europe,0.15
569562,12720,2011-10-05,Delivered,Website,Credit Card,Europe,0.05
569563,12481,2011-10-05,Delivered,Website,Debit Card,Europe,0.1
569564,13989,2011-10-05,Delivered,Social Media,Debit Card,Europe,0.0
569565,16722,2011-10-05,Delivered,Mobile App,Credit Card,Europe,0.1
569566,14739,2011-10-05,Delivered,Email Campaign,PayPal,Europe,0.15
569567,16059,2011-10-05,Delivered,Mobile App,PayPal,Europe,0.05
569568,12700,2011-10-05,Delivered,Social Media,Credit Card,Europe,0.0
569569,18061,2011-10-05,Delivered,Social Media,PayPal,Europe,0.05
569570,16684,2011-10-05,Delivered,Mobile App,Gift Card,Europe,0.0
569571,16684,2011-10-05,Delivered,Website,Credit Card,Europe,0.05
569572,16684,2011-10-05,Delivered,Mobile App,Credit Card,Europe,0.0
569573,17511,2011-10-05,Delivered,Mobile App,Gift Card,Europe,0.0
569574,15127,2011-10-05,Delivered,Mobile App,Credit Card,Europe,0.0
569575,16106,2011-10-05,Delivered,Email Campaign,Credit Card,Europe,0.0
569576,17739,2011-10-05,Delivered,Website,Debit Card,Europe,0.0
569577,12828,2011-10-05,Delivered,Website,Debit Card,Europe,0.0
569579,17666,2011-10-05,Delivered,Mobile App,Credit Card,Europe,0.0
569580,15039,2011-10-05,Delivered,Website,Credit Card,Europe,0.0
569581,15081,2011-10-05,Delivered,Website,Debit Card,Europe,0.15
569583,15039,2011-10-05,Delivered,Referral,PayPal,Europe,0.0
569590,13949,2011-10-05,Delivered,Mobile App,PayPal,Europe,0.0
569629,15249,2011-10-05,Delivered,Social Media,Bank Transfer,Europe,0.15
569630,13458,2011-10-05,Delivered,Mobile App,Credit Card,Europe,0.0
569631,13483,2011-10-05,Delivered,Mobile App,Credit Card,Europe,0.0
569632,13808,2011-10-05,Delivered,Mobile App,Debit Card,Europe,0.0
569633,16478,2011-10-05,Delivered,Website,Credit Card,Europe,0.0
569634,12843,2011-10-05,Delivered,Mobile App,Credit Card,Europe,0.05
569635,12748,2011-10-05,Delivered,Website,Credit Card,Europe,0.0
569637,15757,2011-10-05,Delivered,Referral,Credit Card,Europe,0.05
569638,16140,2011-10-05,Delivered,Website,Debit Card,Europe,0.0
569640,12471,2011-10-05,Delivered,Website,Bank Transfer,Europe,0.0
569641,12841,2011-10-05,Delivered,Mobile App,Credit Card,Europe,0.0
569643,15730,2011-10-05,Delivered,Mobile App,Debit Card,Europe,0.0
569647,12415,2011-10-05,Delivered,Website,Bank Transfer,Asia-Pacific,0.1
569648,17754,2011-10-05,Delivered,Website,Credit Card,Europe,0.0
569649,16029,2011-10-05,Delivered,Email Campaign,Bank Transfer,Europe,0.05
569650,12415,2011-10-05,Delivered,Mobile App,PayPal,Asia-Pacific,0.05
569651,14534,2011-10-05,Delivered,Website,Credit Card,Europe,0.0
569652,15628,2011-10-05,Delivered,Mobile App,Bank Transfer,Europe,0.05
569653,12451,2011-10-05,Delivered,Website,PayPal,Europe,0.1
569654,13854,2011-10-05,Delivered,Website,Credit Card,Europe,0.0
569656,14434,2011-10-05,Delivered,Social Media,PayPal,Europe,0.05
569658,16359,2011-10-05,Delivered,Website,Debit Card,Europe,0.0
569659,14099,2011-10-05,Delivered,Website,PayPal,Europe,0.0
569660,17382,2011-10-05,Delivered,Referral,Debit Card,Europe,0.05
569661,17483,2011-10-05,Delivered,Email Campaign,Debit Card,Europe,0.05
569662,15244,2011-10-05,Delivered,Website,Debit Card,Europe,0.05
569664,18237,2011-10-05,Delivered,Website,PayPal,Europe,0.0
569665,12789,2011-10-05,Delivered,Email Campaign,PayPal,Europe,0.1
569666,17690,2011-10-05,Delivered,Website,PayPal,Europe,0.05
569667,17521,2011-10-05,Delivered,Mobile App,PayPal,Europe,0.0
569668,16040,2011-10-05,Delivered,Mobile App,Gift Card,Europe,0.0
569669,14730,2011-10-05,Delivered,Website,PayPal,Europe,0.0
569670,14730,2011-10-05,Delivered,Mobile App,Bank Transfer,Europe,0.0
569671,16020,2011-10-05,Delivered,Mobile App,Credit Card,Europe,0.0
569672,17841,2011-10-05,Delivered,Website,Credit Card,Europe,0.0
569673,17222,2011-10-05,Delivered,Email Campaign,Credit Card,Europe,0.0
569674,17841,2011-10-05,Delivered,Website,Debit Card,Europe,0.0
569675,15687,2011-10-05,Delivered,Mobile App,Gift Card,Europe,0.1
569677,15106,2011-10-05,Delivered,Mobile App,Credit Card,Europe,0.0
569678,17816,2011-10-05,Delivered,Mobile App,Debit Card,Europe,0.1
569679,16160,2011-10-05,Delivered,Website,Credit Card,Europe,0.0
569680,16803,2011-10-05,Delivered,Email Campaign,PayPal,Europe,0.0
569683,15953,2011-10-05,Delivered,Website,Credit Card,Europe,0.0
569684,13947,2011-10-05,Delivered,Mobile App,Debit Card,Europe,0.0
569685,16758,2011-10-05,Delivered,Email Campaign,Debit Card,Europe,0.0
569686,12719,2011-10-05,Delivered,Social Media,Credit Card,Europe,0.05
569687,13709,2011-10-05,Delivered,Mobile App,Credit Card,Europe,0.1
569688,15048,2011-10-05,Delivered,Website,PayPal,Europe,0.0
569689,13709,2011-10-05,Delivered,Website,Credit Card,Europe,0.0
569690,15351,2011-10-05,Delivered,Website,Gift Card,Europe,0.1
569691,18223,2011-10-05,Delivered,Mobile App,Credit Card,Europe,0.1
569692,14389,2011-10-05,Delivered,Website,Credit Card,Europe,0.15
569693,17837,2011-10-05,Delivered,Social Media,PayPal,Europe,0.0
569694,17735,2011-10-05,Delivered,Social Media,Credit Card,Europe,0.0
569695,16843,2011-10-05,Delivered,Website,Debit Card,Europe,0.05
569696,16843,2011-10-05,Delivered,Mobile App,Credit Card,Europe,0.0
569697,17647,2011-10-05,Delivered,Email Campaign,PayPal,Europe,0.05
569698,14054,2011-10-05,Delivered,Website,Credit Card,Europe,0.0
569699,12723,2011-10-05,Delivered,Mobile App,PayPal,Europe,0.05
569701,12723,2011-10-05,Delivered,Website,Debit Card,Europe,0.0
569702,14396,2011-10-05,Delivered,Website,Debit Card,Europe,0.0
569705,15762,2011-10-05,Delivered,Mobile App,Bank Transfer,Europe,0.0
569706,13798,2011-10-05,Delivered,Referral,PayPal,Europe,0.0
569714,18033,2011-10-05,Delivered,Website,PayPal,Europe,0.05
569715,15856,2011-10-05,Delivered,Mobile App,Bank Transfer,Europe,0.05
569716,15804,2011-10-06,Delivered,Website,Credit Card,Europe,0.1
569717,13845,2011-10-06,Delivered,Social Media,PayPal,Europe,0.0
569718,15837,2011-10-06,Delivered,Email Campaign,Credit Card,Europe,0.0
569719,14646,2011-10-06,Delivered,Website,Credit Card,Europe,0.0
569720,14646,2011-10-06,Delivered,Social Media,Credit Card,Europe,0.0
569721,12628,2011-10-06,Delivered,Website,Bank Transfer,Europe,0.0
569722,12431,2011-10-06,Delivered,Website,PayPal,Asia-Pacific,0.0
569723,12431,2011-10-06,Delivered,Mobile App,Credit Card,Asia-Pacific,0.15
569724,15061,2011-10-06,Delivered,Website,Credit Card,Europe,0.15
569725,15061,2011-10-06,Delivered,Mobile App,Debit Card,Europe,0.0
569726,17419,2011-10-06,Delivered,Mobile App,Debit Card,Europe,0.0
569727,12500,2011-10-06,Delivered,Website,Debit Card,Europe,0.0
569728,15416,2011-10-06,Delivered,Website,Debit Card,Europe,0.0
569729,16350,2011-10-06,Delivered,Mobile App,PayPal,Europe,0.1
569730,16422,2011-10-06,Delivered,Website,Bank Transfer,Europe,0.0
569731,13999,2011-10-06,Delivered,Website,Debit Card,Europe,0.1
569732,13177,2011-10-06,Delivered,Website,Bank Transfer,Europe,0.15
569734,14538,2011-10-06,Delivered,Email Campaign,Credit Card,Europe,0.05
569736,14317,2011-10-06,Delivered,Social Media,Credit Card,Europe,0.0
569737,16295,2011-10-06,Delivered,Website,Credit Card,Europe,0.0
569738,13013,2011-10-06,Delivered,Website,Credit Card,Europe,0.0
569739,14911,2011-10-06,Delivered,Mobile App,Gift Card,Europe,0.05
569740,15769,2011-10-06,Delivered,Social Media,Debit Card,Europe,0.0
569741,14626,2011-10-06,Delivered,Website,PayPal,Europe,0.0
569742,16478,2011-10-06,Delivered,Email Campaign,PayPal,Europe,0.15
569766,14849,2011-10-06,Delivered,Mobile App,Debit Card,Europe,0.0
569767,14849,2011-10-06,Delivered,Social Media,Credit Card,Europe,0.0
569768,13078,2011-10-06,Delivered,Website,Debit Card,Europe,0.0
569769,13078,2011-10-06,Delivered,Referral,Debit Card,Europe,0.0
569780,13199,2011-10-06,Delivered,Website,Gift Card,Europe,0.0
569781,13199,2011-10-06,Delivered,Social Media,Debit Card,Europe,0.2
569789,16924,2011-10-06,Delivered,Mobile App,Gift Card,Europe,0.0
569790,15910,2011-10-06,Delivered,Mobile App,Debit Card,Europe,0.15
569799,13602,2011-10-06,Delivered,Email Campaign,Credit Card,Europe,0.0
569803,13090,2011-10-06,Delivered,Mobile App,Debit Card,Europe,0.05
569815,15838,2011-10-06,Delivered,Mobile App,PayPal,Europe,0.0
569822,15706,2011-10-06,Delivered,Website,Debit Card,Europe,0.1
569823,16895,2011-10-06,Delivered,Email Campaign,Credit Card,Europe,0.05
569824,17295,2011-10-06,Delivered,Social Media,Credit Card,Europe,0.0
569825,15805,2011-10-06,Delivered,Website,Credit Card,Europe,0.05
569826,18161,2011-10-06,Delivered,Mobile App,Debit Card,Europe,0.15
569827,13591,2011-10-06,Delivered,Email Campaign,PayPal,Europe,0.0
569828,14527,2011-10-06,Delivered,Mobile App,Debit Card,Europe,0.1
569832,15315,2011-10-06,Delivered,Email Campaign,PayPal,Europe,0.1
569833,15306,2011-10-06,Delivered,Social Media,PayPal,Europe,0.0
569834,14383,2011-10-06,Delivered,Email Campaign,Debit Card,Europe,0.0
569835,15518,2011-10-06,Delivered,Mobile App,Credit Card,Europe,0.0
569836,12910,2011-10-06,Delivered,Referral,Bank Transfer,Europe,0.0
569837,12748,2011-10-06,Delivered,Email Campaign,Credit Card,Europe,0.0
569838,13504,2011-10-06,Delivered,Email Campaign,Credit Card,Europe,0.0
569839,15769,2011-10-06,Delivered,Website,Credit Card,Europe,0.0
569840,17428,2011-10-06,Delivered,Website,Credit Card,Europe,0.0
569841,17428,2011-10-06,Delivered,Mobile App,Debit Card,Europe,0.1
569842,13426,2011-10-06,Delivered,Mobile App,Credit Card,Europe,0.15
569843,14449,2011-10-06,Delivered,Website,Debit Card,Europe,0.05
569844,12626,2011-10-06,Delivered,Website,Debit Card,Europe,0.0
569845,14819,2011-10-06,Delivered,Website,Debit Card,Europe,0.05
569846,13422,2011-10-06,Delivered,Email Campaign,Credit Card,Europe,0.15
569847,14116,2011-10-06,Delivered,Social Media,PayPal,Europe,0.0
569848,16316,2011-10-06,Delivered,Social Media,Debit Card,Europe,0.0
569849,15264,2011-10-06,Delivered,Website,Credit Card,Europe,0.0
569850,16432,2011-10-06,Delivered,Website,Bank Transfer,Europe,0.0
569852,13771,2011-10-06,Delivered,Website,Credit Card,Europe,0.1
569853,13771,2011-10-06,Delivered,Website,PayPal,Europe,0.0
569856,17068,2011-10-06,Delivered,Mobile App,PayPal,Europe,0.15
569857,12939,2011-10-06,Delivered,Website,Credit Card,Europe,0.1
569858,12939,2011-10-06,Delivered,Website,Bank Transfer,Europe,0.0
569859,16814,2011-10-06,Delivered,Website,Credit Card,Europe,0.0
569860,13812,2011-10-06,Delivered,Website,PayPal,Europe,0.05
569861,13816,2011-10-06,Delivered,Website,Credit Card,Europe,0.0
569862,14518,2011-10-06,Delivered,Mobile App,Debit Card,Europe,0.0
569864,14533,2011-10-06,Delivered,Website,Gift Card,Europe,0.15
569865,12748,2011-10-06,Delivered,Mobile App,Debit Card,Europe,0.0
569866,12757,2011-10-06,Delivered,Website,Credit Card,Europe,0.1
569867,12569,2011-10-06,Delivered,Mobile App,Debit Card,Europe,0.05
569868,13018,2011-10-06,Delivered,Referral,PayPal,Europe,0.0
569870,12757,2011-10-06,Delivered,Mobile App,Debit Card,Europe,0.0
569871,13089,2011-10-06,Delivered,Mobile App,Bank Transfer,Europe,0.0
569872,13089,2011-10-06,Delivered,Social Media,Bank Transfer,Europe,0.0
569873,13089,2011-10-06,Delivered,Website,Credit Card,Europe,0.0
569887,13882,2011-10-06,Delivered,Website,PayPal,Europe,0.0
569888,13049,2011-10-06,Delivered,Website,Bank Transfer,Europe,0.05
569889,17930,2011-10-06,Delivered,Website,Credit Card,Europe,0.1
569890,14738,2011-10-06,Delivered,Mobile App,Credit Card,Europe,0.2
569892,15937,2011-10-06,Delivered,Website,Credit Card,Europe,0.0
569893,12627,2011-10-06,Delivered,Email Campaign,Credit Card,Europe,0.0
569894,15707,2011-10-06,Delivered,Website,Gift Card,Europe,0.2
569897,17813,2011-10-06,Delivered,Social Media,Debit Card,Europe,0.0
569899,13940,2011-10-06,Delivered,Social Media,Debit Card,Europe,0.1
569900,17651,2011-10-06,Delivered,Referral,Credit Card,Europe,0.1
569901,12923,2011-10-06,Delivered,Email Campaign,Credit Card,Europe,0.0
569903,13892,2011-10-06,Delivered,Website,Debit Card,Europe,0.1
569904,13023,2011-10-06,Delivered,Mobile App,PayPal,Europe,0.0
569905,13549,2011-10-06,Delivered,Website,Debit Card,Europe,0.1
569906,12748,2011-10-06,Delivered,Social Media,Credit Card,Europe,0.0
569907,12569,2011-10-06,Delivered,Website,PayPal,Europe,0.1
569910,17139,2011-10-06,Delivered,Website,Bank Transfer,Europe,0.1
569912,17139,2011-10-06,Delivered,Social Media,Debit Card,Europe,0.0
569914,14257,2011-10-06,Delivered,Website,Credit Card,Europe,0.0
569915,16454,2011-10-06,Delivered,Website,Credit Card,Europe,0.0
569917,17453,2011-10-06,Delivered,Website,Credit Card,Europe,0.1
569918,15766,2011-10-06,Delivered,Mobile App,PayPal,Europe,0.0
569919,15300,2011-10-06,Delivered,Mobile App,PayPal,Europe,0.0
569920,13348,2011-10-06,Delivered,Mobile App,Credit Card,Europe,0.0
569921,12523,2011-10-06,Delivered,Social Media,Credit Card,Europe,0.0
569923,16184,2011-10-06,Delivered,Website,Debit Card,Europe,0.2
569932,18221,2011-10-06,Delivered,Mobile App,Credit Card,Europe,0.1
569936,17490,2011-10-06,Delivered,Mobile App,Bank Transfer,Europe,0.0
569943,14592,2011-10-06,Delivered,Mobile App,PayPal,Europe,0.05
569948,14959,2011-10-06,Delivered,Website,Debit Card,Europe,0.2
569962,13993,2011-10-06,Delivered,Website,Credit Card,Europe,0.05
569965,18109,2011-10-06,Delivered,Website,PayPal,Europe,0.0
569968,17921,2011-10-06,Delivered,Website,Debit Card,Europe,0.0
569977,14702,2011-10-06,Delivered,Website,PayPal,Europe,0.1
569983,17231,2011-10-06,Delivered,Website,Credit Card,Europe,0.0
569997,12394,2011-10-07,Delivered,Website,Credit Card,Europe,0.0
569998,12540,2011-10-07,Delivered,Website,Debit Card,Europe,0.0
569999,17030,2011-10-07,Delivered,Email Campaign,Debit Card,Europe,0.0
570000,12420,2011-10-07,Delivered,Social Media,Credit Card,Europe,0.0
570001,14427,2011-10-07,Delivered,Website,Credit Card,Europe,0.0
570002,12477,2011-10-07,Delivered,Mobile App,Credit Card,Europe,0.1
570003,14792,2011-10-07,Delivered,Social Media,PayPal,Europe,0.15
570007,12519,2011-10-07,Delivered,Mobile App,Credit Card,Europe,0.05
570008,13359,2011-10-07,Delivered,Referral,Debit Card,Europe,0.0
570009,14138,2011-10-07,Delivered,Website,Debit Card,Europe,0.15
570010,15297,2011-10-07,Delivered,Email Campaign,PayPal,Europe,0.0
570011,16477,2011-10-07,Delivered,Mobile App,Credit Card,Europe,0.1
570014,15214,2011-10-07,Delivered,Website,Credit Card,Europe,0.2
570016,14911,2011-10-07,Delivered,Referral,Debit Card,Europe,0.15
570017,15706,2011-10-07,Delivered,Referral,Credit Card,Europe,0.05
570018,13629,2011-10-07,Delivered,Website,Debit Card,Europe,0.0
570019,17841,2011-10-07,Delivered,Social Media,Debit Card,Europe,0.2
570020,12684,2011-10-07,Delivered,Website,Gift Card,Europe,0.05
570021,17841,2011-10-07,Delivered,Mobile App,Debit Card,Europe,0.1
570022,14067,2011-10-07,Delivered,Website,Credit Card,Europe,0.0
570023,13876,2011-10-07,Delivered,Website,Debit Card,Europe,0.05
570024,17975,2011-10-07,Delivered,Email Campaign,Bank Transfer,Europe,0.0
570026,12781,2011-10-07,Delivered,Website,Bank Transfer,Other,0.1
570027,14844,2011-10-07,Delivered,Website,Gift Card,Europe,0.0
570028,16210,2011-10-07,Delivered,Website,Bank Transfer,Europe,0.0
570030,12740,2011-10-07,Delivered,Website,Credit Card,Europe,0.0
570036,16358,2011-10-07,Delivered,Mobile App,Credit Card,Europe,0.2
570049,17228,2011-10-07,Delivered,Website,Debit Card,Europe,0.1
570076,15738,2011-10-07,Delivered,Email Campaign,PayPal,Europe,0.1
570082,12524,2011-10-07,Delivered,Website,Credit Card,Europe,0.0
570086,17086,2011-10-07,Delivered,Website,Credit Card,Europe,0.0
570088,16764,2011-10-07,Delivered,Website,Gift Card,Europe,0.05
570089,16839,2011-10-07,Delivered,Mobile App,Bank Transfer,Europe,0.0
570090,13806,2011-10-07,Delivered,Website,Credit Card,Europe,0.15
570091,15632,2011-10-07,Delivered,Mobile App,Credit Card,Europe,0.2
570092,16029,2011-10-07,Delivered,Website,Bank Transfer,Europe,0.15
570093,18096,2011-10-07,Delivered,Social Media,Debit Card,Europe,0.1
570094,16029,2011-10-07,Delivered,Website,PayPal,Europe,0.0
570095,12528,2011-10-07,Delivered,Email Campaign,Debit Card,Europe,0.1
570096,15311,2011-10-07,Delivered,Website,PayPal,Europe,0.1
570097,16029,2011-10-07,Delivered,Website,Debit Card,Europe,0.0
570098,13169,2011-10-07,Delivered,Website,Bank Transfer,Europe,0.1
570100,13695,2011-10-07,Delivered,Website,Credit Card,Europe,0.15
570101,14560,2011-10-07,Delivered,Mobile App,Debit Card,Europe,0.1
570102,16455,2011-10-07,Delivered,Referral,Debit Card,Europe,0.05
570103,15719,2011-10-07,Delivered,Website,PayPal,Europe,0.0
570108,13004,2011-10-07,Delivered,Mobile App,Credit Card,Europe,0.05
570111,15005,2011-10-07,Delivered,Website,PayPal,Europe,0.05
570113,15874,2011-10-07,Delivered,Website,Credit Card,Europe,0.0
570114,13587,2011-10-07,Delivered,Website,Bank Transfer,Europe,0.0
570115,13798,2011-10-07,Delivered,Social Media,Credit Card,Europe,0.0
570116,12856,2011-10-07,Delivered,Website,PayPal,Europe,0.15
570117,15815,2011-10-07,Delivered,Email Campaign,PayPal,Europe,0.1
570118,13276,2011-10-07,Delivered,Website,Credit Card,Europe,0.0
570119,12748,2011-10-07,Delivered,Website,Credit Card,Europe,0.0
570121,13419,2011-10-07,Delivered,Website,Gift Card,Europe,0.0
570123,13314,2011-10-07,Delivered,Website,Credit Card,Europe,0.1
570124,16989,2011-10-07,Delivered,Website,PayPal,Europe,0.05
570125,17509,2011-10-07,Delivered,Website,Credit Card,Europe,0.15
570126,16910,2011-10-07,Delivered,Website,Bank Transfer,Europe,0.0
570127,16900,2011-10-07,Delivered,Email Campaign,PayPal,Europe,0.0
570128,13689,2011-10-07,Delivered,Website,Bank Transfer,Europe,0.0
570129,12885,2011-10-07,Delivered,Email Campaign,Bank Transfer,Europe,0.1
570130,12885,2011-10-07,Delivered,Website,Debit Card,Europe,0.0
570144,13004,2011-10-07,Delivered,Social Media,Credit Card,Europe,0.0
570167,15615,2011-10-07,Delivered,Website,Credit Card,Europe,0.1
570168,17596,2011-10-07,Delivered,Website,Credit Card,Europe,0.05
570177,17509,2011-10-07,Delivered,Referral,Credit Card,Europe,0.0
570178,16558,2011-10-07,Delivered,Website,Debit Card,Europe,0.0
570179,17509,2011-10-07,Delivered,Mobile App,Bank Transfer,Europe,0.05
570180,17509,2011-10-07,Delivered,Mobile App,Credit Card,Europe,0.15
570181,16354,2011-10-07,Delivered,Website,Credit Card,Europe,0.0
570183,15208,2011-10-07,Delivered,Social Media,Debit Card,Europe,0.0
570184,14029,2011-10-07,Delivered,Email Campaign,Bank Transfer,Europe,0.15
570186,17509,2011-10-07,Delivered,Email Campaign,Credit Card,Europe,0.0
570188,13763,2011-10-07,Delivered,Referral,Debit Card,Europe,0.15
570189,12492,2011-10-07,Delivered,Mobile App,Credit Card,Europe,0.1
570190,13456,2011-10-07,Delivered,Website,Credit Card,Europe,0.05
570191,12778,2011-10-07,Delivered,Email Campaign,PayPal,Europe,0.1
570192,17509,2011-10-07,Delivered,Website,PayPal,Europe,0.0
570195,14825,2011-10-07,Delivered,Website,PayPal,Europe,0.1
570196,18136,2011-10-07,Delivered,Mobile App,Bank Transfer,Europe,0.05
570197,13755,2011-10-07,Delivered,Social Media,Bank Transfer,Europe,0.0
570200,16918,2011-10-07,Delivered,Website,Debit Card,Europe,0.0
570201,16918,2011-10-07,Delivered,Email Campaign,Credit Card,Europe,0.1
570206,15465,2011-10-09,Delivered,Website,Credit Card,Europe,0.1
570208,16104,2011-10-09,Delivered,Website,Debit Card,Europe,0.15
570209,16326,2011-10-09,Delivered,Email Campaign,Bank Transfer,Europe,0.0
570210,13259,2011-10-09,Delivered,Referral,Debit Card,Europe,0.15
570211,13558,2011-10-09,Delivered,Website,Bank Transfer,Europe,0.0
570212,17811,2011-10-09,Delivered,Website,Credit Card,Europe,0.2
570213,16248,2011-10-09,Delivered,Website,Credit Card,Europe,0.0
570214,12748,2011-10-09,Delivered,Email Campaign,PayPal,Europe,0.0
570215,16066,2011-10-09,Delivered,Website,Bank Transfer,Europe,0.0
570216,14595,2011-10-09,Delivered,Website,Debit Card,Europe,0.05
570217,17323,2011-10-09,Delivered,Mobile App,Credit Card,Europe,0.0
570218,16873,2011-10-09,Delivered,Website,Credit Card,Europe,0.1
570219,16809,2011-10-09,Delivered,Website,Credit Card,Europe,0.0
570220,15612,2011-10-09,Delivered,Social Media,Debit Card,Europe,0.05
570222,13113,2011-10-09,Delivered,Social Media,Credit Card,Europe,0.0
570223,15787,2011-10-09,Delivered,Social Media,Debit Card,Europe,0.05
570224,16931,2011-10-09,Delivered,Website,Debit Card,Europe,0.0
570225,16595,2011-10-09,Delivered,Social Media,Debit Card,Europe,0.0
570226,16931,2011-10-09,Delivered,Email Campaign,Debit Card,Europe,0.15
570227,13260,2011-10-09,Delivered,Website,PayPal,Europe,0.0
570228,15821,2011-10-09,Delivered,Mobile App,Debit Card,Europe,0.05
